id,completed,agents,randomJumpChance,learningRate,discountFactor,epsilon,moves,falls,jumps,time,totalTime
450,1,425,0.01,0.15,0.1,0.05,22,5545,43579,178.807,73898.8
450,1,425,0.01,0.15,0.1,0.05,23,2951,30605,124.553,52317.8
451,1,425,0.01,0.15,0.1,0.1,23,5239,44494,185.986,76754.8
451,1,425,0.01,0.15,0.1,0.1,23,4102,33697,145.572,60679.5
451,1,425,0.01,0.15,0.1,0.1,22,3249,27823,120.645,50768.8
451,1,425,0.01,0.15,0.1,0.1,22,6293,53951,231.19,94738.1
452,1,425,0.01,0.15,0.1,0.15,21,5656,47234,205.5,84517.2
452,1,425,0.01,0.15,0.1,0.15,21,8172,59357,260.854,106544
452,1,425,0.01,0.15,0.1,0.15,23,6996,55534,236.399,96812.2
452,1,425,0.01,0.15,0.1,0.15,21,9753,70058,308.196,125370
453,1,425,0.01,0.15,0.2,0.05,25,2287,26490,103.811,44075.1
453,1,425,0.01,0.15,0.2,0.05,25,2711,30789,120.829,50837.8
453,1,425,0.01,0.15,0.2,0.05,23,3610,32491,138.076,57696.9
453,1,425,0.01,0.15,0.2,0.05,24,2746,28588,116.086,48952.6
454,1,425,0.01,0.15,0.2,0.1,24,5566,36658,160.896,66778
454,1,425,0.01,0.15,0.2,0.1,21,4212,36660,159.21,66105.6
454,1,425,0.01,0.15,0.2,0.1,22,6048,52422,221.725,90972.7
454,1,425,0.01,0.15,0.2,0.1,22,2712,26252,109.339,46270.9
455,1,425,0.01,0.15,0.2,0.15,22,4970,40510,176.738,73076.5
455,1,425,0.01,0.15,0.2,0.15,22,4068,33450,147.424,61417.4
455,1,425,0.01,0.15,0.2,0.15,22,4661,35104,153.534,63849.5
455,1,425,0.01,0.15,0.2,0.15,21,8050,58888,258.801,105724
456,1,425,0.01,0.15,0.3,0.05,23,4384,46041,182.714,75458.9
456,1,425,0.01,0.15,0.3,0.05,24,3192,31141,122.566,51530.1
456,1,425,0.01,0.15,0.3,0.05,24,2183,23259,96.329,41096.8
456,1,425,0.01,0.15,0.3,0.05,26,3259,35701,136.14,56926.8
457,1,425,0.01,0.15,0.3,0.1,22,4448,39005,162.699,67492.1
457,1,425,0.01,0.15,0.3,0.1,23,3011,30407,126.691,53170.7
457,1,425,0.01,0.15,0.3,0.1,22,7771,60380,262.607,107240
457,1,425,0.01,0.15,0.3,0.1,24,4593,45541,195.2,80422.6
458,1,425,0.01,0.15,0.3,0.15,23,8379,65925,281.57,114783
458,0,425,0.01,0.15,0.3,0.15,1,19395,138430,604.283,243095
458,1,425,0.01,0.15,0.3,0.15,22,6048,44547,194.599,80183.8
458,1,425,0.01,0.15,0.3,0.15,22,4731,39098,173.032,71606.7
459,1,450,0.01,0.05,0.1,0.05,22,9160,90624,342.717,147122
459,1,450,0.01,0.05,0.1,0.05,23,5047,48476,182.397,79596.1
459,1,450,0.01,0.05,0.1,0.05,24,2867,26328,101.306,45444.6
459,1,450,0.01,0.05,0.1,0.05,23,4737,51852,192.296,83763
460,1,450,0.01,0.05,0.1,0.1,22,4945,39444,164.418,72023
460,1,450,0.01,0.05,0.1,0.1,22,6041,51409,201.276,87545.3
460,1,450,0.01,0.05,0.1,0.1,21,5785,51787,210.574,91466.5
460,0,450,0.01,0.05,0.1,0.1,1,15658,97885,562.039,239469
461,1,450,0.01,0.05,0.1,0.15,23,4493,36064,148.493,65312.5
461,1,450,0.01,0.05,0.1,0.15,22,17845,121655,514.36,219416
461,1,450,0.01,0.05,0.1,0.15,23,3160,27630,115.886,51583.8
461,1,450,0.01,0.05,0.1,0.15,25,3735,32910,133.285,58912.4
462,1,450,0.01,0.05,0.2,0.05,23,3720,39726,153.234,67316.1
462,1,450,0.01,0.05,0.2,0.05,22,8030,81540,313.771,134936
462,1,450,0.01,0.05,0.2,0.05,23,2357,26358,102.959,46141.7
462,1,450,0.01,0.05,0.2,0.05,22,3430,35256,136.223,60144.6
463,1,450,0.01,0.05,0.2,0.1,23,3962,36326,143.118,63049
463,1,450,0.01,0.05,0.2,0.1,24,5667,41524,163.416,71603
463,1,450,0.01,0.05,0.2,0.1,21,5692,46875,187.571,81775.2
463,1,450,0.01,0.05,0.2,0.1,21,5669,51145,208.571,90617.8
464,1,450,0.01,0.05,0.2,0.15,22,9293,74201,306.493,131869
464,1,450,0.01,0.05,0.2,0.15,22,3614,30263,128.328,56821.1
464,1,450,0.01,0.05,0.2,0.15,21,5644,45789,187.521,81755.3
464,1,450,0.01,0.05,0.2,0.15,22,4237,34760,151.965,66776.6
465,1,450,0.01,0.05,0.3,0.05,25,2399,26825,100.755,45216
465,1,450,0.01,0.05,0.3,0.05,23,3293,35060,134.354,59363.5
465,1,450,0.01,0.05,0.3,0.05,24,2449,26910,102.107,45780.5
465,1,450,0.01,0.05,0.3,0.05,25,3076,34489,129.546,57338.4
466,1,450,0.01,0.05,0.3,0.1,23,6378,53490,211.526,91868.6
466,1,450,0.01,0.05,0.3,0.1,21,5828,51034,211.893,92021.5
466,1,450,0.01,0.05,0.3,0.1,21,8287,62662,252.624,109177
466,1,450,0.01,0.05,0.3,0.1,22,6440,54853,210.174,91297.7
467,1,450,0.01,0.05,0.3,0.15,23,4640,33292,139.078,61350.2
467,1,450,0.01,0.05,0.3,0.15,22,6966,57328,233.578,101153
467,1,450,0.01,0.05,0.3,0.15,21,6860,49057,202.395,88019.6
467,1,450,0.01,0.05,0.3,0.15,22,5782,45574,190.893,83178
468,1,450,0.01,0.1,0.1,0.05,25,3137,32532,125.305,55547.7
468,1,450,0.01,0.1,0.1,0.05,23,3874,42026,153.768,67537.4
468,1,450,0.01,0.1,0.1,0.05,22,11768,61293,261.889,113078
468,1,450,0.01,0.1,0.1,0.05,23,7290,54546,203.246,88375.9
469,1,450,0.01,0.1,0.1,0.1,22,5585,50609,196.469,85525.5
469,1,450,0.01,0.1,0.1,0.1,23,3430,32931,129.212,57191.6
469,1,450,0.01,0.1,0.1,0.1,22,4152,39219,156.622,68737.6
469,1,450,0.01,0.1,0.1,0.1,22,3391,35090,141.749,62475
470,1,450,0.01,0.1,0.1,0.15,21,15928,115698,496.711,211991
470,1,450,0.01,0.1,0.1,0.15,21,7955,59562,246.231,106487
470,1,450,0.01,0.1,0.1,0.15,24,4634,37762,156.773,68800.4
470,1,450,0.01,0.1,0.1,0.15,23,4561,36608,150.162,66016.4
471,1,450,0.01,0.1,0.2,0.05,22,3556,35732,143.168,63072.2
471,1,450,0.01,0.1,0.2,0.05,24,3559,28486,110.257,49217.1
471,1,450,0.01,0.1,0.2,0.05,23,2541,27859,107.552,48072.6
471,1,450,0.01,0.1,0.2,0.05,22,11700,102103,388.022,166207
472,1,450,0.01,0.1,0.2,0.1,22,6502,44708,189.141,82439.6
472,1,450,0.01,0.1,0.2,0.1,23,4038,39253,154.586,67882.3
472,1,450,0.01,0.1,0.2,0.1,23,3996,37382,149.277,65647.9
472,1,450,0.01,0.1,0.2,0.1,22,5505,48197,189.274,82495.8
473,1,450,0.01,0.1,0.2,0.15,24,5162,41195,166.254,72796.6
473,1,450,0.01,0.1,0.2,0.15,21,16213,113449,466.897,199432
473,1,450,0.01,0.1,0.2,0.15,25,5101,40828,163.033,71442.8
473,1,450,0.01,0.1,0.2,0.15,21,6762,51848,226.667,98242.7
474,1,450,0.01,0.1,0.3,0.05,23,10877,101445,382.497,163881
474,1,450,0.01,0.1,0.3,0.05,23,8179,71631,271.888,117294
474,1,450,0.01,0.1,0.3,0.05,26,2854,33345,123.034,54594.6
474,1,450,0.01,0.1,0.3,0.05,23,2778,30482,117.422,52231.8
475,1,450,0.01,0.1,0.3,0.1,22,5449,49174,196.218,85419.9
475,1,450,0.01,0.1,0.3,0.1,24,4917,40715,161.447,70774.9
475,1,450,0.01,0.1,0.3,0.1,24,4181,39113,154.486,67843
475,1,450,0.01,0.1,0.3,0.1,22,3215,29203,118.925,52864
476,1,450,0.01,0.1,0.3,0.15,22,5574,42935,174.651,76334.4
476,1,450,0.01,0.1,0.3,0.15,23,4836,37992,158.943,69718.7
476,1,450,0.01,0.1,0.3,0.15,23,8193,63352,252.675,109198
476,1,450,0.01,0.1,0.3,0.15,23,5570,45416,184.85,80633.3
477,1,450,0.01,0.15,0.1,0.05,22,4040,45183,171.663,75074
477,1,450,0.01,0.15,0.1,0.05,23,2275,26020,100.755,45210.5
477,1,450,0.01,0.15,0.1,0.05,24,3631,34794,135.472,59831.9
477,1,450,0.01,0.15,0.1,0.05,23,2288,25028,99.5189,44694.6
478,1,450,0.01,0.15,0.1,0.1,22,3957,37532,159.477,69938.9
478,1,450,0.01,0.15,0.1,0.1,24,5036,44617,172.497,75429.1
478,1,450,0.01,0.15,0.1,0.1,22,9513,80140,319.263,137244
478,1,450,0.01,0.15,0.1,0.1,23,2692,24906,103.243,46261.1
479,1,450,0.01,0.15,0.1,0.15,22,6689,53215,221.892,96229.8
479,1,450,0.01,0.15,0.1,0.15,24,5296,39458,164.885,72217.9
479,1,450,0.01,0.15,0.1,0.15,22,9888,53448,241.507,104492
479,1,450,0.01,0.15,0.1,0.15,22,10948,80912,335.139,143931
480,1,450,0.01,0.15,0.2,0.05,23,3248,37171,138.894,61275.8
480,1,450,0.01,0.15,0.2,0.05,26,8505,65917,241.874,104651
480,1,450,0.01,0.15,0.2,0.05,22,2745,26172,104.045,46597.9
480,1,450,0.01,0.15,0.2,0.05,24,5753,65103,244.896,105923
481,1,450,0.01,0.15,0.2,0.1,24,3965,34981,139.913,61701.5
481,1,450,0.01,0.15,0.2,0.1,23,2944,28542,114.216,50877.6
481,1,450,0.01,0.15,0.2,0.1,26,3485,33342,129.162,57176.2
481,1,450,0.01,0.15,0.2,0.1,23,4406,38828,151.815,66716
482,1,450,0.01,0.15,0.2,0.15,21,6210,49958,205.583,89359.6
482,1,450,0.01,0.15,0.2,0.15,22,5621,42819,179.826,78510.6
482,1,450,0.01,0.15,0.2,0.15,24,4799,38987,159.56,69977.3
482,1,450,0.01,0.15,0.2,0.15,22,9398,73779,304.607,131073
483,1,450,0.01,0.15,0.3,0.05,26,3139,32582,121.981,54147.8
483,1,450,0.01,0.15,0.3,0.05,25,3009,29972,114.466,50985.3
483,1,450,0.01,0.15,0.3,0.05,21,10489,102244,379.943,162805
483,1,450,0.01,0.15,0.3,0.05,25,3461,36005,132.952,58771
484,1,450,0.01,0.15,0.3,0.1,22,3386,31532,132.067,58397.4
484,1,450,0.01,0.15,0.3,0.1,22,5285,48946,188.606,82210.9
484,1,450,0.01,0.15,0.3,0.1,24,3131,30809,121.748,54054.1
484,1,450,0.01,0.15,0.3,0.1,23,4549,40216,161.597,70833.6
485,1,450,0.01,0.15,0.3,0.15,22,7411,58551,238.535,103240
485,1,450,0.01,0.15,0.3,0.15,22,6095,49147,203.246,88380.9
485,1,450,0.01,0.15,0.3,0.15,22,5326,42392,173.466,75831.6
485,1,450,0.01,0.15,0.3,0.15,24,3487,29635,124.019,55005.9
486,1,475,0.01,0.05,0.1,0.05,22,7675,70186,252.524,115039
486,0,475,0.01,0.05,0.1,0.05,1,22301,140897,504.19,226938
486,1,475,0.01,0.05,0.1,0.05,22,13117,101644,372.531,168401
486,0,475,0.01,0.05,0.1,0.05,1,17420,140751,505.859,227680
487,1,475,0.01,0.05,0.1,0.1,22,6382,59825,223.478,102131
487,1,475,0.01,0.05,0.1,0.1,24,11020,89546,341.799,154736
487,1,475,0.01,0.05,0.1,0.1,23,6185,51137,189.825,87163.1
487,1,475,0.01,0.05,0.1,0.1,23,5798,55384,200.759,92026.5
488,1,475,0.01,0.05,0.1,0.15,22,7199,54906,218.237,99800.4
488,1,475,0.01,0.05,0.1,0.15,21,11309,82158,320.515,145272
488,1,475,0.01,0.05,0.1,0.15,23,5341,44754,170.978,78784.1
488,1,475,0.01,0.05,0.1,0.15,24,6185,44111,167.389,77188.6
489,1,475,0.01,0.05,0.2,0.05,22,19136,110460,443.06,199759
489,1,475,0.01,0.05,0.2,0.05,24,5845,30944,106.132,49961.5
489,1,475,0.01,0.05,0.2,0.05,23,5271,73713,276.479,125690
489,1,475,0.01,0.05,0.2,0.05,22,4582,46828,167.373,77186.7
490,1,475,0.01,0.05,0.2,0.1,22,2991,28313,107.435,50538
490,1,475,0.01,0.05,0.2,0.1,21,8936,76671,303.438,137677
490,1,475,0.01,0.05,0.2,0.1,23,3257,31533,119.443,55877.1
490,1,475,0.01,0.05,0.2,0.1,23,3651,36539,137.576,63938.6
491,1,475,0.01,0.05,0.2,0.15,22,8912,72251,278.232,126472
491,1,475,0.01,0.05,0.2,0.15,22,6275,49985,194.282,89144.9
491,1,475,0.01,0.05,0.2,0.15,22,7263,54167,210.357,96296.5
491,1,475,0.01,0.05,0.2,0.15,22,8532,64150,246.932,112559
492,1,475,0.01,0.05,0.3,0.05,27,4001,34975,124.503,58125.2
492,1,475,0.01,0.05,0.3,0.05,25,2861,30661,108.287,50919
492,1,475,0.01,0.05,0.3,0.05,22,8492,71585,261.071,118841
492,1,475,0.01,0.05,0.3,0.05,24,3025,35539,129.196,60212.3
493,1,475,0.01,0.05,0.3,0.1,22,3404,29360,113.748,53341.4
493,1,475,0.01,0.05,0.3,0.1,23,3747,37357,141.165,65533.6
493,1,475,0.01,0.05,0.3,0.1,24,2924,29760,111.911,52530.1
493,1,475,0.01,0.05,0.3,0.1,22,4196,38277,141.448,65658
494,1,475,0.01,0.05,0.3,0.15,21,4535,37079,150.496,69680.8
494,1,475,0.01,0.05,0.3,0.15,21,14620,102657,431.975,194825
494,1,475,0.01,0.05,0.3,0.15,21,9646,73148,283.874,128981
494,1,475,0.01,0.05,0.3,0.15,24,4554,35523,138.477,64334.8
495,1,475,0.01,0.1,0.1,0.05,23,4506,44316,152.816,70712.7
495,1,475,0.01,0.1,0.1,0.05,22,2539,27671,99.1181,46844
495,1,475,0.01,0.1,0.1,0.05,24,3309,34405,123.251,57566.5
495,1,475,0.01,0.1,0.1,0.05,23,3344,35222,128.561,59927.3
496,1,475,0.01,0.1,0.1,0.1,21,6446,51144,204.448,93667.9
496,1,475,0.01,0.1,0.1,0.1,25,2629,26905,100.304,47368.2
496,1,475,0.01,0.1,0.1,0.1,24,4233,37349,149.161,69089
496,1,475,0.01,0.1,0.1,0.1,23,3753,35189,133.085,61938.4
497,1,475,0.01,0.1,0.1,0.15,24,6837,54888,212.311,97163.5
497,1,475,0.01,0.1,0.1,0.15,21,15216,112794,422.978,190830
497,1,475,0.01,0.1,0.1,0.15,21,4599,38003,154.168,71310.4
497,1,475,0.01,0.1,0.1,0.15,21,4763,38043,157.607,72838.6
498,1,475,0.01,0.1,0.2,0.05,23,2662,26664,98.6337,46623.9
498,1,475,0.01,0.1,0.2,0.05,24,3126,38228,141.098,65501.3
498,1,475,0.01,0.1,0.2,0.05,22,3080,31093,118.741,55565.8
498,1,475,0.01,0.1,0.2,0.05,26,4518,41747,146.99,68120.6
499,1,475,0.01,0.1,0.2,0.1,21,5109,47536,180.327,82941.1
499,1,475,0.01,0.1,0.2,0.1,21,4186,32562,128.311,59817.1
499,1,475,0.01,0.1,0.2,0.1,23,3600,33904,127.175,59313.8
499,1,475,0.01,0.1,0.2,0.1,21,5548,43805,172.314,79378.3
500,1,475,0.01,0.1,0.2,0.15,24,5139,42959,166.755,76907.1
500,1,475,0.01,0.1,0.2,0.15,21,6244,47860,187.772,86255.7
500,1,475,0.01,0.1,0.2,0.15,22,6040,46250,179.993,82794
500,1,475,0.01,0.1,0.2,0.15,23,5407,45354,178.674,82210.9
501,1,475,0.01,0.1,0.3,0.05,23,5368,44052,162.799,75150.9
501,1,475,0.01,0.1,0.3,0.05,21,4902,54304,193.998,89021.8
501,1,475,0.01,0.1,0.3,0.05,22,2796,31793,115.802,54257.9
501,1,475,0.01,0.1,0.3,0.05,23,3519,37861,143.301,66482.1
502,1,475,0.01,0.1,0.3,0.1,24,3919,35852,133.436,62091.3
502,1,475,0.01,0.1,0.3,0.1,23,4048,36182,137.325,63821.2
502,1,475,0.01,0.1,0.3,0.1,21,9221,69221,249.737,113801
502,1,475,0.01,0.1,0.3,0.1,26,3422,31924,118.057,55259.5
503,1,475,0.01,0.1,0.3,0.15,23,5065,41572,159.844,73832.9
503,1,475,0.01,0.1,0.3,0.15,22,6188,48525,187.838,86278.9
503,1,475,0.01,0.1,0.3,0.15,22,10180,78657,302.22,137139
503,1,475,0.01,0.1,0.3,0.15,21,4085,34130,133.703,62212.3
504,1,475,0.01,0.15,0.1,0.05,22,3172,33717,124.403,58078.3
504,1,475,0.01,0.15,0.1,0.05,24,2790,28064,105.982,49891.3
504,1,475,0.01,0.15,0.1,0.05,24,2928,32830,120.979,56558.8
504,1,475,0.01,0.15,0.1,0.05,23,3387,35331,131.182,61096.3
505,1,475,0.01,0.15,0.1,0.1,22,3680,35145,131.967,61444.6
505,1,475,0.01,0.15,0.1,0.1,22,15982,95429,372.398,168342
505,1,475,0.01,0.15,0.1,0.1,22,18550,129462,455.763,205406
505,1,475,0.01,0.15,0.1,0.1,23,6368,47746,177.205,81557
506,1,475,0.01,0.15,0.1,0.15,23,8445,52147,211.643,96868.8
506,1,475,0.01,0.15,0.1,0.15,23,8162,61676,242.341,110514
506,1,475,0.01,0.15,0.1,0.15,21,4368,37361,148.994,69009.4
506,1,475,0.01,0.15,0.1,0.15,22,5986,46309,184.233,84681.6
507,1,475,0.01,0.15,0.2,0.05,22,3334,34011,126.006,58794.1
507,1,475,0.01,0.15,0.2,0.05,24,4949,47960,166.972,77004.8
507,1,475,0.01,0.15,0.2,0.05,24,3004,30057,107.602,50609.4
507,1,475,0.01,0.15,0.2,0.05,24,2303,26878,99.6692,47090.5
508,1,475,0.01,0.15,0.2,0.1,24,5023,45600,166.755,76905.1
508,1,475,0.01,0.15,0.2,0.1,22,5053,45718,169.76,78246.6
508,1,475,0.01,0.15,0.2,0.1,24,4794,48333,175.068,80605.6
508,1,475,0.01,0.15,0.2,0.1,23,12497,102649,376.27,170062
509,1,475,0.01,0.15,0.2,0.15,23,4111,34624,136.841,63612.2
509,1,475,0.01,0.15,0.2,0.15,25,4957,37529,147.207,68217.6
509,1,475,0.01,0.15,0.2,0.15,22,13878,100225,392.93,177470
509,1,475,0.01,0.15,0.2,0.15,21,6854,55185,214.664,98210.4
510,1,475,0.01,0.15,0.3,0.05,23,8516,86577,309.515,140381
510,1,475,0.01,0.15,0.3,0.05,23,5036,47332,171.746,79130.4
510,1,475,0.01,0.15,0.3,0.05,23,3272,37051,128.828,60049.1
510,1,475,0.01,0.15,0.3,0.05,23,4137,45126,165.336,76276.5
511,1,475,0.01,0.15,0.3,0.1,23,4280,40221,148.793,68921
511,1,475,0.01,0.15,0.3,0.1,25,3102,31481,117.222,54886.6
511,1,475,0.01,0.15,0.3,0.1,23,4403,42451,157.924,72982.8
511,1,475,0.01,0.15,0.3,0.1,25,4448,38605,144.219,66890.1
512,1,475,0.01,0.15,0.3,0.15,22,8789,65182,255.379,116315
512,1,475,0.01,0.15,0.3,0.15,23,5106,42479,165.737,76453.9
512,1,475,0.01,0.15,0.3,0.15,24,4550,38701,152.032,70364.4
512,1,475,0.01,0.15,0.3,0.15,22,4439,35691,142.183,65984.8
513,1,500,0.01,0.05,0.1,0.05,25,6667,65622,215.299,103526
513,1,500,0.01,0.05,0.1,0.05,24,5004,52136,178.791,86444.6
513,1,500,0.01,0.05,0.1,0.05,24,3123,34121,120.812,59308.7
513,1,500,0.01,0.05,0.1,0.05,24,2618,29860,104.479,51669.6
514,1,500,0.01,0.05,0.1,0.1,23,4775,45075,159.844,77572
514,1,500,0.01,0.05,0.1,0.1,24,4366,37508,133.703,65338.2
514,1,500,0.01,0.05,0.1,0.1,22,4801,44798,159.193,77272.3
514,1,500,0.01,0.05,0.1,0.1,22,4283,37842,139.362,67988.5
515,1,500,0.01,0.05,0.1,0.15,22,4546,38521,144.954,70602.5
515,1,500,0.01,0.05,0.1,0.15,22,5502,44997,175.619,84959.4
515,1,500,0.01,0.05,0.1,0.15,22,7031,53303,201.126,96897.6
515,1,500,0.01,0.05,0.1,0.15,22,6309,49686,183.882,88822.9
516,1,500,0.01,0.05,0.2,0.05,23,2827,27838,99.7026,49435.2
516,1,500,0.01,0.05,0.2,0.05,23,3676,35015,124.186,60886.9
516,1,500,0.01,0.05,0.2,0.05,25,3148,35381,118.357,58158.1
516,1,500,0.01,0.05,0.2,0.05,24,2809,30493,107.218,52950.9
517,1,500,0.01,0.05,0.2,0.1,23,3264,32945,119.894,58878.5
517,1,500,0.01,0.05,0.2,0.1,23,4472,41237,145.137,70692.8
517,1,500,0.01,0.05,0.2,0.1,24,3584,34890,122.733,60208.9
517,1,500,0.01,0.05,0.2,0.1,24,4635,33066,116.337,57217.5
518,1,500,0.01,0.05,0.2,0.15,23,5593,47155,176.287,85267.4
518,1,500,0.01,0.05,0.2,0.15,21,10890,82405,306.777,146341
518,1,500,0.01,0.05,0.2,0.15,22,4196,36196,134.454,65693.9
518,1,500,0.01,0.05,0.2,0.15,21,4957,40991,151.865,73837.5
519,1,500,0.01,0.05,0.3,0.05,25,4156,43562,152.099,73948.4
519,1,500,0.01,0.05,0.3,0.05,26,2340,26485,91.6528,45665.6
519,1,500,0.01,0.05,0.3,0.05,23,3563,30307,152.967,74357.4
519,1,500,0.01,0.05,0.3,0.05,24,2850,31456,107.084,52887.2
520,1,500,0.01,0.05,0.3,0.1,21,3683,35422,127.392,62388.6
520,1,500,0.01,0.05,0.3,0.1,25,4047,37031,128.511,62909.8
520,1,500,0.01,0.05,0.3,0.1,26,5521,50719,176.621,85422.6
520,1,500,0.01,0.05,0.3,0.1,23,4002,34347,127.092,62246.5
521,1,500,0.01,0.05,0.3,0.15,23,3794,32373,120.629,59223.4
521,1,500,0.01,0.05,0.3,0.15,22,7974,59763,218.02,104799
521,1,500,0.01,0.05,0.3,0.15,21,11264,81845,301.919,144064
521,1,500,0.01,0.05,0.3,0.15,23,4859,39596,148.242,72142.3
522,1,500,0.01,0.1,0.1,0.05,24,4558,42640,145.188,70714.4
522,1,500,0.01,0.1,0.1,0.05,23,6329,59889,209.406,100771
522,1,500,0.01,0.1,0.1,0.05,25,3287,34597,111.594,54999.9
522,1,500,0.01,0.1,0.1,0.05,25,2900,34560,140.864,68692.2
523,1,500,0.01,0.1,0.1,0.1,23,4557,35257,129.246,63254.8
523,1,500,0.01,0.1,0.1,0.1,24,7867,65793,223.111,107183
523,1,500,0.01,0.1,0.1,0.1,23,5103,36892,130.448,63816.7
523,1,500,0.01,0.1,0.1,0.1,25,3470,35106,124.253,60920.3
524,1,500,0.01,0.1,0.1,0.15,23,6304,49500,181.629,87767.3
524,1,500,0.01,0.1,0.1,0.15,23,6133,45850,171.68,83114.8
524,1,500,0.01,0.1,0.1,0.15,21,5049,42042,165.904,80407.6
524,1,500,0.01,0.1,0.1,0.15,24,5589,45996,169.977,82314.9
525,1,500,0.01,0.1,0.2,0.05,21,11898,87562,297.212,141866
525,1,500,0.01,0.1,0.2,0.05,23,4672,44291,156.172,75856.9
525,1,500,0.01,0.1,0.2,0.05,26,2787,31378,107.736,53194.2
525,1,500,0.01,0.1,0.2,0.05,24,3221,32102,108.804,53691.6
526,1,500,0.01,0.1,0.2,0.1,22,5413,48770,174.117,84255.3
526,1,500,0.01,0.1,0.2,0.1,24,4232,40664,142.951,69668.9
526,1,500,0.01,0.1,0.2,0.1,23,4419,42056,149.294,72640.5
526,1,500,0.01,0.1,0.2,0.1,21,4080,35238,130.882,64022.9
527,1,500,0.01,0.1,0.2,0.15,22,5109,40349,150.763,73327.1
527,1,500,0.01,0.1,0.2,0.15,21,5042,39862,153.901,74792.1
527,1,500,0.01,0.1,0.2,0.15,23,4814,40316,148.96,72481.6
527,1,500,0.01,0.1,0.2,0.15,23,6697,51863,195.417,94224
528,1,500,0.01,0.1,0.3,0.05,25,3032,32606,112.529,55436.7
528,1,500,0.01,0.1,0.3,0.05,23,3175,33687,116.587,57331.2
528,1,500,0.01,0.1,0.3,0.05,25,3335,36399,124.57,61064.2
528,1,500,0.01,0.1,0.3,0.05,22,3290,36323,129.262,63263.6
529,1,500,0.01,0.1,0.3,0.1,24,3522,33270,117.706,57859.3
529,1,500,0.01,0.1,0.3,0.1,22,6669,58842,211.476,101736
529,1,500,0.01,0.1,0.3,0.1,22,3355,31124,113.063,55688.1
529,1,500,0.01,0.1,0.3,0.1,22,5806,47656,172.414,83461.3
530,1,500,0.01,0.1,0.3,0.15,23,6291,52664,191.661,92461.6
530,1,500,0.01,0.1,0.3,0.15,22,5429,41164,155.07,75343.9
530,1,500,0.01,0.1,0.3,0.15,23,4672,38193,141.415,68952.7
530,1,500,0.01,0.1,0.3,0.15,22,5866,46912,176.671,85446
531,1,500,0.01,0.15,0.1,0.05,23,2810,29182,105.364,52081.2
531,1,500,0.01,0.15,0.1,0.05,24,2774,28776,101.807,50416.8
531,1,500,0.01,0.15,0.1,0.05,25,2254,27159,92.7217,46169.9
531,1,500,0.01,0.15,0.1,0.05,24,2910,32903,112.946,55628.7
532,1,500,0.01,0.15,0.1,0.1,21,5167,47978,175.102,84713.4
532,1,500,0.01,0.15,0.1,0.1,24,3770,34668,121.915,59821.5
532,1,500,0.01,0.15,0.1,0.1,23,4818,43287,154.502,75075.1
532,1,500,0.01,0.15,0.1,0.1,22,2978,27647,103.978,51437.5
533,1,500,0.01,0.15,0.1,0.15,23,4759,38427,146.94,71536.8
533,1,500,0.01,0.15,0.1,0.15,23,5580,42556,157.023,76257.7
533,1,500,0.01,0.15,0.1,0.15,22,6745,52388,193.898,93510.2
533,1,500,0.01,0.15,0.1,0.15,23,5216,40772,156.806,76153.5
534,1,500,0.01,0.15,0.2,0.05,24,2791,31050,108.153,53387.4
534,1,500,0.01,0.15,0.2,0.05,25,2759,30186,102.976,50963.1
534,1,500,0.01,0.15,0.2,0.05,24,2758,30315,104.796,51819.7
534,1,500,0.01,0.15,0.2,0.05,24,3063,31163,108.838,53703.7
535,1,500,0.01,0.15,0.2,0.1,22,9113,78793,276.779,132301
535,1,500,0.01,0.15,0.2,0.1,23,3923,39636,139.395,68005.1
535,1,500,0.01,0.15,0.2,0.1,24,4546,39529,138.26,67476.7
535,1,500,0.01,0.15,0.2,0.1,23,4775,45485,158.993,77176.5
536,1,500,0.01,0.15,0.2,0.15,22,5940,47421,175.068,84698
536,1,500,0.01,0.15,0.2,0.15,24,4573,40719,148.727,72371.8
536,1,500,0.01,0.15,0.2,0.15,21,11369,84075,317.761,151484
536,1,500,0.01,0.15,0.2,0.15,23,5311,42044,152.783,74272.7
537,1,500,0.01,0.15,0.3,0.05,25,2958,33479,113.581,55927.6
537,1,500,0.01,0.15,0.3,0.05,24,8886,71427,239.854,115021
537,1,500,0.01,0.15,0.3,0.05,24,5005,43152,147.291,71703.1
537,1,500,0.01,0.15,0.3,0.05,24,3490,29852,104.679,51761.6
538,1,500,0.01,0.15,0.3,0.1,21,13799,102849,364.435,173321
538,1,500,0.01,0.15,0.3,0.1,23,3236,29947,108.921,53746.7
538,1,500,0.01,0.15,0.3,0.1,24,4097,36821,129.196,63233.1
538,1,500,0.01,0.15,0.3,0.1,22,7634,53801,191.578,92428.8
539,1,500,0.01,0.15,0.3,0.15,23,13627,86359,342.717,163158
539,1,500,0.01,0.15,0.3,0.15,21,4270,35278,132.718,64878.5
539,1,500,0.01,0.15,0.3,0.15,22,6177,49979,184.266,89004.8
539,1,500,0.01,0.15,0.3,0.15,25,10065,74864,270.069,129162
540,1,525,0.01,0.05,0.1,0.05,23,2812,29460,98.2997,51074.7
540,1,525,0.01,0.05,0.1,0.05,23,7201,72814,235.364,118425
540,1,525,0.01,0.05,0.1,0.05,22,3251,34725,118.541,61015.4
540,1,525,0.01,0.05,0.1,0.05,23,2990,36865,117.405,60464.7
