id,completed,bots,epsilon,moves,falls,jumps,time,totalTime
203,0,160,0.45,738,45344,118240,1571.43,237840
203,0,160,0.45,669,42430,107200,1495.52,226492
203,0,160,0.45,708,41962,113440,1532.23,231980
203,0,160,0.45,672,43155,107680,1506.12,228077
203,0,160,0.45,700,43156,112114,1520.6,230242
203,0,160,0.45,662,40760,106080,1485.18,224947
203,0,160,0.45,696,41853,111520,1518.76,229967
203,1,160,0.45,218,13426,34880,471.204,73355.4
203,1,160,0.45,454,27366,72640,1015.9,154793
203,0,160,0.45,712,44308,114080,1526.61,231140
203,0,160,0.45,647,40102,103680,1472.89,223110
203,1,160,0.45,213,13217,34080,492.388,76527.6
203,0,160,0.45,642,40073,102880,1465.57,222015
204,0,160,0.5,745,44348,119360,1556.99,235682
204,0,160,0.5,653,40803,104498,1492.73,226075
204,0,160,0.5,690,42111,110560,1531.14,231817
204,1,160,0.5,331,20203,52960,731.383,112260
204,0,160,0.5,697,41985,111680,1542.6,233530
204,0,160,0.5,647,40640,103680,1483.46,224690
204,0,160,0.5,722,43179,115680,1550.02,234640
204,0,160,0.5,725,43434,116021,1559.74,236092
204,0,160,0.5,705,41802,112960,1494.03,226270
204,0,160,0.5,692,41697,110880,1534.74,232355
204,1,160,0.5,403,24061,64480,926.598,141443
204,0,160,0.5,727,42820,116329,1555.46,235452
204,0,160,0.5,673,41598,107840,1512.36,229010
204,0,160,0.5,694,42716,111085,1516.81,229675
204,1,160,0.5,567,34961,90720,1218.22,185038
204,0,160,0.5,698,43019,111840,1524.3,230795
204,0,160,0.5,733,43954,117440,1549.72,234595
204,0,160,0.5,705,44042,112960,1528.48,231420
204,0,160,0.5,693,41956,111040,1522.63,230545
204,0,160,0.5,682,42125,109280,1509.12,228525
204,0,160,0.5,748,45750,119840,1654.21,250215
204,0,160,0.5,815,49215,130560,1709.46,258475
204,0,160,0.5,722,44575,115680,1628.46,246365
204,0,160,0.5,755,46360,120960,1651.7,249840
205,0,160,0.55,800,48571,128160,1697.17,256637
205,0,160,0.55,778,47127,124640,1678.29,253815
205,0,160,0.55,754,45623,120800,1650.71,249692
205,0,160,0.55,778,49104,124640,1677.34,253672
205,0,160,0.55,753,46774,120640,1667.55,252210
205,0,160,0.55,746,46021,119520,1658.22,250815
205,0,160,0.55,780,46538,124960,1677.66,253720
205,0,160,0.55,781,47091,125062,1685.85,254945
205,0,160,0.55,783,46414,125308,1695.58,256400
205,0,160,0.55,789,47199,126400,1703.66,257607
205,0,160,0.55,779,47872,124800,1689.38,255472
205,0,160,0.55,815,48474,130460,1723.66,260597
205,0,160,0.55,712,43982,114080,1612.13,243925
205,0,160,0.55,819,48368,131200,1715.75,259415
205,0,160,0.55,679,42001,108800,1586.5,240092
205,0,160,0.55,773,46409,123680,1670.15,252597
205,0,160,0.55,729,45124,116800,1631.45,246812
205,0,160,0.55,734,44510,117498,1638.29,247835
205,0,160,0.55,781,47326,125120,1677.22,253655
205,1,160,0.55,684,39990,109440,1470.57,222760
205,0,160,0.55,710,42561,113600,1530.15,231670
205,0,160,0.55,674,41081,108000,1450.18,219715
205,0,160,0.55,618,38078,99040,1404.02,212815
205,0,160,0.55,747,44389,119680,1618.6,244892
206,0,160,0.6,748,45413,119840,1643.72,248647
206,0,160,0.6,776,46929,124207,1669.46,252495
206,0,160,0.6,787,47218,126080,1665.13,251847
206,0,160,0.6,757,45269,121128,1661.97,251375
206,0,160,0.6,692,41934,110880,1490,225667
206,1,160,0.6,627,38150,100320,1340.16,203265
206,1,160,0.6,153,7842,24480,313.871,49792.6
206,0,160,0.6,710,42499,113694,1536.07,232555
206,0,160,0.6,648,41037,103794,1483.49,224695
206,0,160,0.6,777,44635,124480,1610.73,243715
206,0,160,0.6,726,43026,116320,1551.12,234805
206,0,160,0.6,781,45323,125120,1619.26,244990
206,0,160,0.6,738,43293,118240,1584.32,239767
206,1,160,0.6,506,30321,80960,1116.16,169782
206,0,160,0.6,718,43113,114995,1530.39,231705
206,0,160,0.6,748,43130,119840,1580.86,239250
206,0,160,0.6,749,41542,119911,1583.75,239682
206,0,160,0.6,723,43396,115840,1543.98,233737
206,0,160,0.6,762,45347,121920,1593.62,241157
206,0,160,0.6,733,44083,117440,1563.47,236650
206,0,160,0.6,758,44478,121440,1591.56,240850
206,0,160,0.6,716,42549,114720,1552.85,235062
206,0,160,0.6,699,42160,111987,1516.29,229597
206,0,160,0.6,685,42039,109760,1519.57,230087
207,1,160,0.65,57,3376,9120,128.595,20705.1
207,0,160,0.65,737,43148,118080,1579.59,239060
207,0,160,0.65,728,44216,116622,1566.56,237112
207,0,160,0.65,719,43205,115200,1560.02,236135
207,0,160,0.65,748,43221,119840,1574.19,238252
207,0,160,0.65,744,43224,119081,1585.96,240012
207,0,160,0.65,746,43269,119520,1602.87,242540
207,0,160,0.65,735,42432,117704,1588.89,240450
207,0,160,0.65,749,43795,120000,1587.65,240265
207,0,160,0.65,734,42439,117600,1566.71,237135
207,0,160,0.65,765,44822,122560,1604.52,242787
207,1,160,0.65,217,11890,34720,447.45,69798.3
207,0,160,0.65,732,43877,117137,1583.23,239605
207,0,160,0.65,727,43630,116330,1556.03,235537
207,0,160,0.65,725,40533,116160,1567.65,237275
207,0,160,0.65,742,41794,118880,1582.15,239442
207,0,160,0.65,722,41712,115546,1551.59,234875
207,0,160,0.65,726,43040,116320,1562.75,236542
207,0,160,0.65,743,42935,118991,1584.57,239805
207,0,160,0.65,691,40828,110720,1528.4,231407
207,0,160,0.65,750,42646,120160,1582.41,239482
207,0,160,0.65,711,42646,113920,1540.02,233145
207,0,160,0.65,729,43025,116800,1540.87,233272
207,0,160,0.65,722,42507,115680,1563.68,236682
208,1,170,0.05,201,11973,34170,476.73,78644.1
208,0,170,0.05,493,32502,83980,1307.55,210617
208,1,170,0.05,102,6321,17340,228.453,39137.8
208,0,170,0.05,389,34189,66300,1309.92,210994
208,1,170,0.05,151,7122,25670,299.165,50389.6
208,0,170,0.05,459,32637,78200,1312.53,211409
208,0,170,0.05,413,33329,70380,1293.6,208402
208,1,170,0.05,85,5452,14450,185.301,32209.3
208,1,170,0.05,505,30313,85850,1263.86,203677
208,0,170,0.05,413,34328,70308,1287.41,207419
208,0,170,0.05,420,33830,71420,1292.74,208266
208,0,170,0.05,485,34432,82576,1326.68,213656
208,1,170,0.05,102,6178,17340,216.567,37247.4
208,1,170,0.05,69,4161,11730,147.658,25470.6
208,1,170,0.05,518,31695,88060,1280.39,206302
208,0,170,0.05,561,29699,95540,1267.79,204303
208,0,170,0.05,455,33200,77520,1260.48,203142
208,1,170,0.05,282,14281,47940,608.698,99616.2
208,1,170,0.05,158,8849,26860,353.685,59064.9
208,1,170,0.05,311,17041,52870,757.338,123224
208,0,170,0.05,454,36299,77200,1295.45,208697
208,0,170,0.05,529,30987,90100,1320.49,212673
208,1,170,0.05,225,11705,38250,457.9,75649
208,1,170,0.05,191,8682,32470,379.526,63176.8
209,1,170,0.1,246,16956,41820,618.599,101188
209,0,170,0.1,526,37710,89590,1335.52,215061
209,1,170,0.1,434,29788,73780,1121.09,181001
209,0,170,0.1,545,38572,92820,1348.95,217194
209,1,170,0.1,100,6282,17000,235.414,40245.3
209,1,170,0.1,83,5417,14110,181.495,31528.4
209,1,170,0.1,466,30235,79220,1112.83,179688
209,1,170,0.1,154,10427,26180,373.75,62257.7
209,0,170,0.1,447,35038,76160,1317.68,212227
209,0,170,0.1,533,36414,90780,1327.46,213781
209,1,170,0.1,153,11065,26010,372.681,62087.7
209,1,170,0.1,453,32558,77010,1200.3,193580
209,1,170,0.1,151,11127,25670,416.918,69127.1
209,0,170,0.1,506,36684,86025,1330.39,214246
209,1,170,0.1,247,12025,41990,534.93,87898.7
209,1,170,0.1,73,4022,12410,159.427,27577.6
209,0,170,0.1,566,39505,96390,1361.96,219261
209,0,170,0.1,459,35366,78200,1313.93,211632
209,0,170,0.1,468,34263,79730,1318.68,212386
209,1,170,0.1,76,3988,12920,166.955,28925.4
209,0,170,0.1,461,34400,78521,1292.49,208227
209,1,170,0.1,291,20088,49470,738.875,120292
209,1,170,0.1,516,27736,87720,1148.85,185410
209,1,170,0.1,411,27606,69870,1068.03,172572
210,1,170,0.15,376,24259,63920,914.523,148191
210,1,170,0.15,262,16378,44540,651.276,106378
210,1,170,0.15,418,24657,71060,991.452,160409
210,1,170,0.15,71,4186,12070,156.305,27018.9
210,1,170,0.15,421,27878,71570,1053.85,170319
210,1,170,0.15,447,30393,75990,1081.29,174678
210,1,170,0.15,388,24151,65960,986.134,159564
210,1,170,0.15,200,11207,34000,432.393,71589.4
210,1,170,0.15,492,34000,83640,1278.55,206009
210,1,170,0.15,205,13906,34850,459.118,75842.3
210,0,170,0.15,494,35296,84150,1312.58,211417
210,1,170,0.15,285,19758,48450,686.53,111979
210,0,170,0.15,520,37044,88570,1310.29,211053
210,1,170,0.15,377,25080,64090,904.104,146537
210,0,170,0.15,539,37574,91674,1339.76,215733
210,0,170,0.15,553,34780,94180,1311.83,211297
210,0,170,0.15,545,37811,92820,1330.62,214283
210,0,170,0.15,543,39246,92480,1325.17,213417
210,0,170,0.15,501,37234,85340,1317.66,212224
210,1,170,0.15,447,27736,75990,1031.45,166763
210,0,170,0.15,565,38793,96197,1351.51,217600
210,0,170,0.15,532,35855,90610,1321.01,212755
210,1,170,0.15,161,10591,27370,354.953,59267.1
210,0,170,0.15,491,34104,83640,1317.78,212243
211,0,170,0.2,581,39819,98940,1368.9,220363
211,0,170,0.2,559,39448,95200,1367.22,220095
211,1,170,0.2,344,23445,58480,870.858,141255
211,0,170,0.2,593,38963,100980,1392.84,224164
211,1,170,0.2,135,8031,22950,311.134,52294.1
211,1,170,0.2,98,5815,16660,214.998,36997.9
211,1,170,0.2,94,4803,15980,211.125,36381.6
211,0,170,0.2,548,37725,93330,1347.38,216944
211,0,170,0.2,562,38450,95710,1355.88,218294
211,1,170,0.2,76,4284,12920,173.683,30129.3
211,1,170,0.2,451,30518,76670,1052.79,170153
211,0,170,0.2,604,42131,102850,1373.14,221035
211,1,170,0.2,152,11045,25840,393.13,65341.7
211,0,170,0.2,517,35062,88012,1323.95,213223
211,0,170,0.2,535,36204,91120,1356.14,218336
211,1,170,0.2,251,16192,42670,559.347,91777.1
211,1,170,0.2,324,22306,55080,806.823,131085
211,1,170,0.2,297,18791,50490,704.274,114796
211,0,170,0.2,554,34942,94350,1355.36,218211
211,0,170,0.2,577,38783,98260,1397.62,224924
211,1,170,0.2,101,7212,17170,248.084,42261.7
211,1,170,0.2,154,9647,26180,357.224,59628.1
211,0,170,0.2,561,36442,95540,1358.82,218761
211,0,170,0.2,533,36578,90636,1336.14,215159
212,1,170,0.25,65,3988,11050,137.776,23701.6
212,0,170,0.25,587,39831,99960,1378.8,221935
212,0,170,0.25,567,40336,96540,1374.81,221301
212,1,170,0.25,105,6107,17850,231.608,39639.9
212,0,170,0.25,588,37580,100130,1365.07,219755
212,1,170,0.25,90,5332,15300,223.929,38417.8
212,1,170,0.25,509,31800,86530,1110.52,179321
212,1,170,0.25,337,20609,57290,770.449,125307
212,1,170,0.25,244,15545,41480,573.662,94050.4
212,1,170,0.25,92,6066,15640,210.074,36213.3
212,1,170,0.25,155,10123,26350,355.421,59341.4
212,0,170,0.25,577,39712,98260,1373.7,221125
212,1,170,0.25,208,13507,35360,477.03,78693.9
212,1,170,0.25,359,24344,61030,860.255,139572
212,0,170,0.25,549,37754,93500,1306.12,210391
212,0,170,0.25,511,35789,87040,1326.96,213701
212,1,170,0.25,159,11239,27030,386.153,64231.2
212,0,170,0.25,566,37779,96390,1367.25,220100
212,0,170,0.25,484,35916,82450,1322.51,212994
212,0,170,0.25,585,40915,99510,1376.26,221532
212,0,170,0.25,556,38541,94520,1359.92,218937
212,0,170,0.25,533,37094,90780,1340.96,215924
212,0,170,0.25,581,40223,98940,1370.91,220682
212,0,170,0.25,593,38523,100980,1380.95,222275
213,1,170,0.3,226,14466,38420,550.6,90387.6
213,1,170,0.3,84,5375,14280,204.231,35284.1
213,0,170,0.3,592,41870,100810,1388.04,223402
213,1,170,0.3,278,18296,47260,655.441,107040
213,0,170,0.3,583,38889,99183,1368.07,220230
213,0,170,0.3,626,41423,106590,1420.36,228536
213,1,170,0.3,237,15988,40290,552.206,90642.9
213,0,170,0.3,579,41021,98600,1374.99,221330
213,0,170,0.3,575,39842,97920,1352.67,217784
213,0,170,0.3,626,42893,106590,1423.94,229105
213,1,170,0.3,313,20118,53210,695.945,113473
213,0,170,0.3,610,39024,103870,1390.19,223744
213,0,170,0.3,608,40981,103530,1410.01,226892
213,1,170,0.3,98,6294,16660,240.672,41082.4
213,1,170,0.3,222,15442,37740,546.704,89768.6
213,1,170,0.3,414,28160,70380,958.038,155102
213,1,170,0.3,463,32064,78710,1108.35,178978
213,0,170,0.3,569,38054,96900,1371.08,220708
213,0,170,0.3,616,39452,104890,1394.98,224504
213,1,170,0.3,598,39003,101660,1340.56,215858
213,0,170,0.3,610,40574,103870,1416.95,227994
213,1,170,0.3,288,19002,48960,721.984,117609
213,0,170,0.3,582,39048,99110,1395.26,224549
213,1,170,0.3,88,5473,14960,201.694,34880.5
214,0,170,0.35,608,39886,103530,1405.85,226231
214,1,170,0.35,98,5433,16660,217.519,37398.1
214,0,170,0.35,573,38080,97471,1367.85,220196
214,1,170,0.35,130,8013,22100,285.86,48272.7
214,1,170,0.35,310,19596,52700,655.942,107119
214,0,170,0.35,598,40989,101660,1412.99,227365
214,0,170,0.35,636,41875,108290,1432.27,230427
214,0,170,0.35,635,42982,107968,1414.51,227607
214,0,170,0.35,623,41111,106080,1431.97,230380
214,1,170,0.35,343,22608,58310,758.274,123373
214,1,170,0.35,506,33197,86020,1174.51,189484
214,1,170,0.35,243,16167,41310,541.452,88934.6
214,1,170,0.35,162,10693,27540,366.872,61165.2
214,1,170,0.35,423,29891,71910,1077.63,174097
214,1,170,0.35,116,7221,19720,270.486,45827.2
214,1,170,0.35,281,18957,47770,653.969,106806
214,0,170,0.35,625,39934,106420,1426.28,229477
214,1,170,0.35,641,43943,108970,1439.16,231521
214,0,170,0.35,558,37619,95030,1365.39,219805
214,0,170,0.35,614,40010,104450,1422.77,228919
214,0,170,0.35,662,43022,112710,1459.51,234754
214,0,170,0.35,617,41533,105060,1420.4,228542
214,0,170,0.35,585,40541,99482,1376.66,221595
214,1,170,0.35,71,4092,12070,150.98,26065.7
215,0,170,0.4,636,41890,108290,1437.27,231222
215,1,170,0.4,338,21285,57460,730.162,118908
215,0,170,0.4,645,43701,109820,1446.22,232643
215,1,170,0.4,463,30870,78710,992.204,160528
215,0,170,0.4,651,42941,110692,1449.95,233235
215,0,170,0.4,639,42611,108800,1428.09,229763
215,0,170,0.4,698,44068,118830,1491.57,239847
215,0,170,0.4,602,39199,102510,1385.59,223014
215,1,170,0.4,427,26170,72590,946.298,153237
215,0,170,0.4,648,42584,110330,1454.51,233960
215,0,170,0.4,659,44363,112190,1457.77,234478
215,1,170,0.4,102,6222,17340,219.639,37735.6
215,0,170,0.4,645,42412,109711,1430.8,230194
215,0,170,0.4,696,44852,118490,1490.69,239706
215,0,170,0.4,653,43407,111180,1453.12,233740
215,0,170,0.4,671,44306,114223,1453.81,233849
215,0,170,0.4,618,39911,105230,1406.25,226294
215,0,170,0.4,660,44238,112370,1455.15,234061
215,0,170,0.4,737,46091,125460,1538.43,247289
215,1,170,0.4,101,5722,17170,246.815,42059.9
215,1,170,0.4,588,38309,99960,1358.54,218714
215,0,170,0.4,630,42710,107270,1417.64,228103
215,0,170,0.4,655,43432,111520,1438.17,231365
215,0,170,0.4,584,40279,99450,1393.49,224268
216,1,170,0.45,390,25499,66300,843.648,136933
216,0,170,0.45,692,45535,117810,1471.09,236593
216,0,170,0.45,650,42368,110670,1455.15,234061
216,0,170,0.45,633,42065,107780,1423.98,229110
216,0,170,0.45,602,39257,102362,1402.9,225763
216,1,170,0.45,553,36083,94010,1213.61,195695
216,1,170,0.45,279,18364,47430,640.038,104593
216,0,170,0.45,592,40165,100810,1390.33,223766
216,0,170,0.45,647,43106,110160,1438.91,231482
216,1,170,0.45,243,15957,41310,561.136,92060.9
216,0,170,0.45,611,40813,104040,1413.09,227381
216,0,170,0.45,659,43968,112200,1445.7,232560
216,0,170,0.45,632,40876,107610,1436.85,231155
216,0,170,0.45,678,44546,115278,1480.84,238141
216,0,170,0.45,631,41080,107379,1425.9,229415
216,1,170,0.45,452,27643,76840,992.807,160624
216,0,170,0.45,599,39760,102000,1312.75,211443
216,0,170,0.45,678,44578,115296,1487.66,239225
216,0,170,0.45,681,44296,115914,1467.47,236019
216,1,170,0.45,196,12131,33320,418.12,69318.1
216,0,170,0.45,658,44756,112030,1441.4,231878
216,0,170,0.45,667,43649,113560,1462.86,235286
216,0,170,0.45,656,43794,111690,1432.14,230406
216,0,170,0.45,588,38686,100130,1331.76,214463
217,1,170,0.5,412,25996,70040,888.15,144001
217,0,170,0.5,569,37884,96900,1297.59,209037
217,0,170,0.5,563,35176,95880,1214.9,195902
217,0,170,0.5,639,39176,108800,1337.26,215337
217,0,170,0.5,685,43778,116620,1531.93,246256
217,0,170,0.5,731,45694,124440,1550.04,249133
217,0,170,0.5,701,45546,119340,1562.88,251173
217,1,170,0.5,697,44235,118490,1461.7,235100
217,0,170,0.5,716,45158,121890,1579.1,253749
217,0,170,0.5,718,46036,122230,1580.89,254034
217,1,170,0.5,428,27372,72760,927.936,150320
217,0,170,0.5,662,41180,112710,1347.8,217011
217,0,170,0.5,684,44463,116431,1481.25,238208
217,1,170,0.5,523,33888,88910,1126.31,181829
217,0,170,0.5,685,44267,116554,1526.73,245430
217,0,170,0.5,692,45237,117810,1553.83,249736
217,0,170,0.5,703,46713,119588,1558.4,250461
217,0,170,0.5,752,47214,128010,1605.19,257893
217,0,170,0.5,740,47860,125970,1587.05,255011
217,0,170,0.5,726,46330,123426,1576.88,253396
217,0,170,0.5,787,48950,133960,1630.16,261859
217,0,170,0.5,748,48681,127330,1595.79,256400
217,0,170,0.5,721,47350,122740,1568.99,252142
217,0,170,0.5,720,47110,122570,1575.34,253152
218,0,170,0.55,733,46366,124780,1583.99,254525
218,1,170,0.55,537,34709,91290,1200.46,193607
218,0,170,0.55,734,47602,124950,1612.89,259115
218,0,170,0.55,725,46333,123420,1558.28,250442
218,0,170,0.55,813,51651,138380,1724.93,291680
218,0,170,0.55,762,48256,129710,1676.95,276438
218,0,170,0.55,726,44719,123590,1580.07,253903
218,0,170,0.55,822,51276,139752,1725.49,291855
218,0,170,0.55,773,50601,131580,1673.91,275471
218,0,170,0.55,845,51579,143820,1754.02,300918
218,0,170,0.55,735,48625,125120,1639.79,264634
218,0,170,0.55,784,50860,133328,1691.29,280991
218,0,170,0.55,767,48460,130390,1664.26,272406
218,0,170,0.55,762,49757,129710,1676.97,276443
218,0,170,0.55,752,48847,127911,1657.42,270233
218,1,170,0.55,279,17382,47430,629.201,102872
218,0,170,0.55,768,51016,130705,1665.6,272831
218,0,170,0.55,771,48111,131240,1674.08,275524
218,1,170,0.55,141,8396,23970,295.125,49746.8
218,0,170,0.55,783,50670,133280,1680.63,277607
218,0,170,0.55,751,49042,127736,1654.59,269335
218,0,170,0.55,751,46681,127679,1654.56,269325
218,0,170,0.55,763,48626,129760,1647.97,267232
218,0,170,0.55,728,48524,123930,1645.9,266573
219,0,170,0.6,752,48915,128010,1659.31,270833
219,0,170,0.6,816,50788,138890,1720.79,290362
219,1,170,0.6,285,18040,48450,594.333,97333.7
219,0,170,0.6,817,51327,139060,1721.17,290484
219,0,170,0.6,794,51125,135150,1702.22,284465
219,0,170,0.6,799,48633,136000,1712.78,287818
219,0,170,0.6,810,50063,137870,1712.32,287674
219,0,170,0.6,782,49694,133110,1689.78,280513
219,0,170,0.6,796,49845,135490,1720.64,290314
219,0,170,0.6,820,50875,139570,1727.51,292498
219,0,170,0.6,797,49494,135660,1716.69,289061
219,1,170,0.6,229,15117,38930,525.531,86405.8
219,0,170,0.6,808,51277,137530,1718.26,289560
219,0,170,0.6,724,45147,123250,1645.3,266382
219,0,170,0.6,749,48185,127500,1666.08,272985
219,1,170,0.6,197,12946,33490,457.082,75517.8
219,0,170,0.6,805,49339,136888,1718.68,289693
219,0,170,0.6,763,49228,129880,1660.2,271115
219,0,170,0.6,806,51199,137190,1719.67,290006
219,0,170,0.6,740,47840,125970,1651.23,268268
219,0,170,0.6,780,49367,132699,1696.49,282643
219,1,170,0.6,188,12018,31960,420.991,69774.9
219,1,170,0.6,653,40727,111010,1400.01,225301
219,0,170,0.6,805,50949,137020,1718.16,289528
220,0,170,0.65,827,51789,140760,1741.51,296944
220,1,170,0.65,169,10538,28730,384.383,63952.1
220,1,170,0.65,581,36139,98770,1235.98,199249
220,0,170,0.65,852,52334,145010,1767.7,305264
220,0,170,0.65,870,51750,148070,1783.98,310438
220,0,170,0.65,819,49221,139400,1739.28,296238
220,0,170,0.65,807,50656,137301,1729.68,293188
220,0,170,0.65,850,51194,144626,1772.09,306661
220,0,170,0.65,849,51324,144500,1765.74,304642
220,0,170,0.65,812,51136,138210,1724.57,291563
220,0,170,0.65,800,50660,136170,1720.45,290256
220,0,170,0.65,870,53523,148070,1772.8,306884
220,0,170,0.65,834,49433,141922,1758.1,302214
220,0,170,0.65,808,50459,137386,1721.3,290527
220,0,170,0.65,813,50377,138380,1729.27,293056
220,0,170,0.65,795,49036,135281,1709.78,286867
220,0,170,0.65,855,52160,145483,1773.1,306980
220,0,170,0.65,760,48585,129370,1673.26,275264
220,0,170,0.65,783,50127,133280,1691.29,280991
220,0,170,0.65,786,48075,133790,1698.36,283238
220,1,170,0.65,145,8692,24650,325.607,54597.5
220,0,170,0.65,824,50836,140250,1735.62,295074
220,0,170,0.65,788,48943,134130,1698.06,283142
220,0,170,0.65,763,47210,129880,1673.86,275455
221,0,180,0.05,659,35774,118800,1444.33,245845
221,0,180,0.05,479,39357,86400,1412.44,240482
221,0,180,0.05,484,39308,87300,1432.07,243784
221,0,180,0.05,459,39296,82800,1416.08,241095
221,1,180,0.05,481,34374,86580,1326.98,226107
221,1,180,0.05,490,34432,88200,1286.66,219326
221,1,180,0.05,111,5955,19980,232.86,42018.5
221,1,180,0.05,69,4758,12420,162.782,29892.1
221,0,180,0.05,672,35176,121140,1452.77,247266
221,1,180,0.05,289,20579,52020,796.421,136881
221,1,180,0.05,158,8051,28440,326.208,57745.5
221,0,180,0.05,536,36389,96660,1407.9,239720
221,1,180,0.05,388,25690,69840,987.037,168937
221,0,180,0.05,641,38039,115560,1450.72,246920
221,0,180,0.05,534,38029,96300,1433.07,243952
221,0,180,0.05,629,35549,113220,1445.77,246087
221,0,180,0.05,500,36979,90180,1414.96,240907
221,1,180,0.05,371,26640,66780,1002.29,171504
221,0,180,0.05,453,39905,81720,1424.18,242456
221,1,180,0.05,255,14393,45900,559.23,96991.1
221,1,180,0.05,416,27157,74880,1032.69,176616
221,0,180,0.05,496,41729,89460,1427.96,243092
221,0,180,0.05,605,37028,109080,1444.53,245879
221,1,180,0.05,177,11426,31860,412.428,72272.3
222,1,180,0.1,531,38296,95580,1367.57,232934
222,0,180,0.1,600,39730,108180,1438.22,244819
222,0,180,0.1,503,38512,90598,1408.19,239767
222,0,180,0.1,521,42118,93960,1440.85,245260
222,1,180,0.1,205,14917,36900,486.495,84751
222,1,180,0.1,180,12453,32400,447.066,78107.8
222,1,180,0.1,188,12949,33840,433.745,75863.5
222,0,180,0.1,603,44880,108608,1470.67,250275
222,0,180,0.1,522,38145,94140,1398.49,238136
222,1,180,0.1,356,28085,64080,973.792,166710
222,0,180,0.1,528,41899,95220,1434.56,244203
222,0,180,0.1,561,43644,101152,1450.15,246824
222,0,180,0.1,629,38000,113359,1446.18,246157
222,1,180,0.1,516,37349,92880,1295.5,220814
222,0,180,0.1,560,40760,100980,1436.13,244467
222,0,180,0.1,500,39742,90180,1430.33,243491
222,0,180,0.1,522,38578,94140,1409.02,239908
222,0,180,0.1,597,44295,107640,1442.92,245609
222,0,180,0.1,517,40082,93240,1409.74,240029
222,0,180,0.1,565,45695,101744,1451.2,247001
222,1,180,0.1,479,30792,86220,1070.27,182936
222,1,180,0.1,214,17061,38520,557.072,96628.1
222,0,180,0.1,504,40242,90900,1426.05,242771
222,0,180,0.1,565,41523,101880,1436.38,244509
223,0,180,0.15,575,41841,103680,1460.5,248565
223,1,180,0.15,422,33843,75960,1166.73,199158
223,0,180,0.15,562,37542,101340,1425.5,242678
223,1,180,0.15,271,20121,48780,697.2,120195
223,0,180,0.15,571,39235,102960,1416.88,241230
223,1,180,0.15,109,6371,19620,254.394,45646.2
223,1,180,0.15,348,24444,62640,870.272,149301
223,0,180,0.15,560,40807,100980,1426.05,242771
223,0,180,0.15,590,44369,106380,1464.98,249319
223,0,180,0.15,580,45869,104580,1468.84,249968
223,1,180,0.15,253,16119,45540,573.98,99471.6
223,1,180,0.15,123,7419,22140,254.294,45629.1
223,1,180,0.15,159,10588,28620,417.803,73178
223,0,180,0.15,558,40792,100620,1424.13,242448
223,1,180,0.15,440,31503,79200,1026.97,175654
223,1,180,0.15,584,39204,105120,1435.58,244373
223,0,180,0.15,616,44302,111060,1468.79,249960
223,1,180,0.15,160,11815,28800,417.619,73146.6
223,0,180,0.15,620,43600,111780,1472.37,250562
223,0,180,0.15,601,39213,108360,1453.68,247417
223,0,180,0.15,535,43451,96480,1448.89,246613
223,1,180,0.15,146,10900,26280,340.113,60088.4
223,0,180,0.15,552,39307,99502,1417.77,241379
223,0,180,0.15,619,40362,111575,1436.08,244459
224,1,180,0.2,208,14328,37440,477.915,83305.4
224,1,180,0.2,323,23195,58140,775.968,133441
224,0,180,0.2,666,47395,120060,1503.28,255759
224,1,180,0.2,415,28832,74700,1018.26,174188
224,1,180,0.2,91,4752,16380,187.605,34393.3
224,0,180,0.2,558,42001,100598,1435.05,244284
224,1,180,0.2,60,4462,10800,140.914,25746.4
224,1,180,0.2,375,27781,67500,935.244,160229
224,0,180,0.2,589,44921,106114,1452.25,247178
224,0,180,0.2,604,45655,108900,1465.52,249409
224,1,180,0.2,76,5156,13680,195.718,35760
224,1,180,0.2,157,10576,28260,340.514,60158.3
224,0,180,0.2,594,39364,107100,1440.95,245277
224,0,180,0.2,609,39719,109800,1437.27,244658
224,1,180,0.2,368,25697,66240,868.215,148955
224,1,180,0.2,95,6042,17100,209.807,38134.6
224,0,180,0.2,569,41807,102443,1430.21,243472
224,0,180,0.2,625,43449,112680,1464.55,249246
224,0,180,0.2,637,46505,114840,1486.97,253017
224,0,180,0.2,591,42946,106560,1445.03,245963
224,1,180,0.2,396,26631,71280,872.162,149620
224,0,180,0.2,562,39965,101340,1415.04,240921
224,0,180,0.2,595,45966,107280,1475.97,251167
224,1,180,0.2,281,20481,50580,690.962,119145
225,0,180,0.25,694,49525,125100,1544.29,263167
225,0,180,0.25,604,43557,108900,1466.35,249549
225,1,180,0.25,216,14727,38880,489.066,85184.9
225,0,180,0.25,610,42124,109980,1444.11,245809
225,0,180,0.25,677,47989,122040,1505.52,256136
225,1,180,0.25,251,17250,45180,548.894,95253
225,1,180,0.25,373,26939,67140,847.344,145445
225,1,180,0.25,280,20011,50400,721.833,124337
225,0,180,0.25,643,46889,115920,1496.47,254615
225,1,180,0.25,260,17959,46800,653.15,112787
225,1,180,0.25,578,43054,104040,1427.74,243053
225,1,180,0.25,396,28674,71280,944.659,161811
225,0,180,0.25,552,39923,99540,1418.62,241522
225,1,180,0.25,101,6900,18180,231.508,41791.1
225,1,180,0.25,183,13227,32940,459.719,80240.8
225,0,180,0.25,637,46874,114701,1488.43,253262
225,0,180,0.25,603,45061,108556,1469.78,250126
225,1,180,0.25,512,37850,92160,1237.86,211120
225,1,180,0.25,429,31062,77220,1059.07,181052
