id,ukoñczony poziom,agenci,prawdopodobieñstwo losowego skoku,wspó³czynnik uczenia,wspó³czynnik dyskontowy,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
326,1,325,0.01,0.05,0.1,0.15,0,22,41.31525729,5235,41638,239.721
326,1,325,0.01,0.05,0.1,0.15,0,22,42.95756782,4704,38771,223.595
326,1,325,0.01,0.05,0.1,0.15,0,21,39.27765533,7158,54574,322.218
327,1,325,0.01,0.05,0.2,0.05,0,23,42.83697022,2381,24908,137.075
327,1,325,0.01,0.05,0.2,0.05,0,27,53.4923788,3118,30704,151.548
327,0,325,0.01,0.05,0.2,0.05,0,1,1.946109598,5763,51681,732.687
327,1,325,0.01,0.05,0.2,0.05,0,26,49.13696147,1973,20252,108.454
328,1,325,0.01,0.05,0.2,0.1,0,22,42.22475844,3819,32295,179.959
328,1,325,0.01,0.05,0.2,0.1,0,21,39.57687828,5007,40130,223.662
328,1,325,0.01,0.05,0.2,0.1,0,24,45.83292131,3129,30216,166.371
328,1,325,0.01,0.05,0.2,0.1,0,22,43.74483017,7542,64857,344.537
329,1,325,0.01,0.05,0.2,0.15,0,23,44.50271112,8602,65856,414.514
329,1,325,0.01,0.05,0.2,0.15,0,21,40.05522066,10295,77466,444.061
329,1,325,0.01,0.05,0.2,0.15,0,24,44.54459828,4626,38265,212.444
329,1,325,0.01,0.05,0.2,0.15,0,22,40.91026798,5193,40969,232.008
330,1,325,0.01,0.05,0.3,0.05,0,24,44.50849196,3122,35812,182.947
330,1,325,0.01,0.05,0.3,0.05,0,24,45.9283025,3735,22711,281.053
330,1,325,0.01,0.05,0.3,0.05,0,24,46.88463612,4621,39862,202.328
330,1,325,0.01,0.05,0.3,0.05,0,24,45.49962624,1983,21471,112.028
331,1,325,0.01,0.05,0.3,0.1,0,22,42.95712632,5397,41211,218.938
331,1,325,0.01,0.05,0.3,0.1,0,23,44.22439845,2498,21548,121.998
331,1,325,0.01,0.05,0.3,0.1,0,23,42.914603,4002,31200,174.384
331,1,325,0.01,0.05,0.3,0.1,0,24,44.85693449,3369,30204,168.625
332,1,325,0.01,0.05,0.3,0.15,0,23,45.38148958,3277,28785,164.418
332,0,325,0.01,0.05,0.3,0.15,0,1,1.983312023,21757,142036,796.053
332,1,325,0.01,0.05,0.3,0.15,0,23,45.60270558,5578,43696,252.424
332,1,325,0.01,0.05,0.3,0.15,0,24,47.95587926,6346,49186,275.961
333,1,325,0.01,0.1,0.1,0.05,0,25,48.15936783,3032,32491,166.321
333,1,325,0.01,0.1,0.1,0.05,0,24,45.11608242,2147,22667,122.499
333,1,325,0.01,0.1,0.1,0.05,0,24,44.48201424,1909,20868,114.833
333,1,325,0.01,0.1,0.1,0.05,0,24,46.89141019,2364,25758,133.653
334,1,325,0.01,0.1,0.1,0.1,0,23,42.98467079,2690,24251,136.14
334,1,325,0.01,0.1,0.1,0.1,0,25,48.1416955,2827,26212,141.882
334,1,325,0.01,0.1,0.1,0.1,0,24,45.65436234,2869,26138,143.969
334,1,325,0.01,0.1,0.1,0.1,0,23,44.96800621,4406,36182,201.293
335,1,325,0.01,0.1,0.1,0.15,0,23,44.78467646,4603,37529,208.338
335,1,325,0.01,0.1,0.1,0.15,0,24,46.94537215,3452,28166,164.518
335,1,325,0.01,0.1,0.1,0.15,0,24,47.00950694,2295,20288,116.587
335,1,325,0.01,0.1,0.1,0.15,0,21,40.15180943,6905,47037,270.336
336,1,325,0.01,0.1,0.2,0.05,0,24,47.0915859,1830,20495,106.383
336,1,325,0.01,0.1,0.2,0.05,0,22,43.00366853,4708,37489,199.691
336,1,325,0.01,0.1,0.2,0.05,0,26,48.85390954,2225,24729,128.878
336,1,325,0.01,0.1,0.2,0.05,0,23,43.49728252,2604,25770,130.581
337,1,325,0.01,0.1,0.2,0.1,0,22,41.83362005,3091,28290,155.905
337,1,325,0.01,0.1,0.2,0.1,0,25,48.72568671,2875,24765,132.751
337,1,325,0.01,0.1,0.2,0.1,0,24,45.6796184,3092,27077,150.613
337,1,325,0.01,0.1,0.2,0.1,0,26,48.64648761,3423,31184,167.273
338,1,325,0.01,0.1,0.2,0.15,0,21,39.20164788,6463,48680,275.628
338,1,325,0.01,0.1,0.2,0.15,0,22,41.09794151,6267,49306,283.49
338,1,325,0.01,0.1,0.2,0.15,0,22,41.33420388,5058,40611,239.537
338,1,325,0.01,0.1,0.2,0.15,0,23,42.91677133,5039,39058,228.57
339,1,325,0.01,0.1,0.3,0.05,0,23,42.75402729,1631,18693,100.588
339,1,325,0.01,0.1,0.3,0.05,0,24,47.239937,5332,50122,260.303
339,1,325,0.01,0.1,0.3,0.05,0,25,46.99719328,1839,20380,108.788
339,1,325,0.01,0.1,0.3,0.05,0,24,47.4068282,3527,25214,131.266
340,1,325,0.01,0.1,0.3,0.1,0,24,47.60546862,2973,27537,153.167
340,1,325,0.01,0.1,0.3,0.1,0,24,47.79156604,3044,27734,154.168
340,1,325,0.01,0.1,0.3,0.1,0,24,45.036902,3286,29966,164.568
340,1,325,0.01,0.1,0.3,0.1,0,23,43.58539392,2499,24613,138.444
341,1,325,0.01,0.1,0.3,0.15,0,22,40.7513914,9312,65339,367.957
341,1,325,0.01,0.1,0.3,0.15,0,24,47.65462396,3861,29991,170.594
341,1,325,0.01,0.1,0.3,0.15,0,24,47.24267609,4134,33755,189.558
341,1,325,0.01,0.1,0.3,0.15,0,22,41.35128431,4675,36588,213.129
342,1,325,0.01,0.15,0.1,0.05,0,22,43.38761307,6024,56644,300.701
342,1,325,0.01,0.15,0.1,0.05,0,25,46.79472016,2040,25721,131.7
342,1,325,0.01,0.15,0.1,0.05,0,24,44.71381962,1830,23624,129.529
342,1,325,0.01,0.15,0.1,0.05,0,22,41.84077354,6288,64597,334.521
343,1,325,0.01,0.15,0.1,0.1,0,22,41.93800434,2422,23618,132.584
343,1,325,0.01,0.15,0.1,0.1,0,23,44.97564512,3917,32479,182.63
343,1,325,0.01,0.15,0.1,0.1,0,25,47.79843928,3660,30396,163.6
343,1,325,0.01,0.15,0.1,0.1,0,23,42.86068661,3389,25449,145.555
344,1,325,0.01,0.15,0.1,0.15,0,22,41.60399841,3543,27275,168.625
344,1,325,0.01,0.15,0.1,0.15,0,23,42.57211622,6228,46617,266.897
344,1,325,0.01,0.15,0.1,0.15,0,23,44.56804402,6428,51216,321.15
344,1,325,0.01,0.15,0.1,0.15,0,22,41.85478605,8639,67141,380.01
345,1,325,0.01,0.15,0.2,0.05,0,22,40.99869825,2182,22748,122.232
345,1,325,0.01,0.15,0.2,0.05,0,26,51.28610561,2047,22913,121.631
345,1,325,0.01,0.15,0.2,0.05,0,23,45.88308176,2268,21815,121.464
345,1,325,0.01,0.15,0.2,0.05,0,26,48.22999768,2489,23996,123.935
346,1,325,0.01,0.15,0.2,0.1,0,23,43.76940249,2695,24611,138.56
346,1,325,0.01,0.15,0.2,0.1,0,22,42.44624398,8538,73096,390.944
346,1,325,0.01,0.15,0.2,0.1,0,25,47.28811716,2724,26660,144.67
346,1,325,0.01,0.15,0.2,0.1,0,21,40.86217533,4318,38184,210.024
347,1,325,0.01,0.15,0.2,0.15,0,23,45.62005168,4881,37718,213.546
347,1,325,0.01,0.15,0.2,0.15,0,22,41.71042379,3636,30856,177.339
347,1,325,0.01,0.15,0.2,0.15,0,23,42.99711334,3574,29866,177.589
347,1,325,0.01,0.15,0.2,0.15,0,22,43.60358564,6751,54867,311.534
348,1,325,0.01,0.15,0.3,0.05,0,23,44.88002805,2161,21218,117.94
348,1,325,0.01,0.15,0.3,0.05,0,24,47.7777148,1807,19636,102.458
348,1,325,0.01,0.15,0.3,0.05,0,27,52.02532204,2430,26715,137.492
348,1,325,0.01,0.15,0.3,0.05,0,23,43.34192657,2182,22977,126.591
349,1,325,0.01,0.15,0.3,0.1,0,22,41.80208195,3676,32647,180.577
349,1,325,0.01,0.15,0.3,0.1,0,23,45.53193143,2976,25665,145.805
349,1,325,0.01,0.15,0.3,0.1,0,22,43.53950508,6645,56233,308.997
349,1,325,0.01,0.15,0.3,0.1,0,23,44.46794596,3153,29533,159.277
350,1,325,0.01,0.15,0.3,0.15,0,24,47.06492274,4796,36119,214.815
350,1,325,0.01,0.15,0.3,0.15,0,21,41.50549822,5046,38499,224.647
350,1,325,0.01,0.15,0.3,0.15,0,23,44.61085313,6913,44293,257.666
350,1,325,0.01,0.15,0.3,0.15,0,24,47.09902898,3387,29086,171.262
351,1,350,0.01,0.05,0.1,0.05,0,24,45.78268803,4160,38755,186.186
351,1,350,0.01,0.05,0.1,0.05,0,24,45.80790197,2915,31592,159.327
351,1,350,0.01,0.05,0.1,0.05,0,25,48.99719718,4147,40969,194.733
351,1,350,0.01,0.05,0.1,0.05,0,22,43.81403215,3904,39441,199.741
352,1,350,0.01,0.05,0.1,0.1,0,23,45.31700154,5097,39858,200.976
352,1,350,0.01,0.05,0.1,0.1,0,24,47.96153291,5293,48118,242.759
352,1,350,0.01,0.05,0.1,0.1,0,24,44.58825819,4877,40386,204.782
352,1,350,0.01,0.05,0.1,0.1,0,22,42.21864818,5985,48958,245.196
353,1,350,0.01,0.05,0.1,0.15,0,22,41.06955433,5462,44141,236.065
353,1,350,0.01,0.05,0.1,0.15,0,21,39.03420713,7836,59211,327.009
353,1,350,0.01,0.05,0.1,0.15,0,21,39.31525609,7405,56661,309.765
353,1,350,0.01,0.05,0.1,0.15,0,21,41.6689828,9204,68382,355.12
354,1,350,0.01,0.05,0.2,0.05,0,27,52.39372727,3057,33032,161.664
354,1,350,0.01,0.05,0.2,0.05,0,24,47.73805499,2662,24655,121.981
354,1,350,0.01,0.05,0.2,0.05,0,24,47.4910574,3302,26407,128.328
354,1,350,0.01,0.05,0.2,0.05,0,23,45.29338151,4852,44751,234.98
355,1,350,0.01,0.05,0.2,0.1,0,26,48.5614571,3494,31650,157.49
355,1,350,0.01,0.05,0.2,0.1,0,22,41.14958833,5138,45747,232.86
355,1,350,0.01,0.05,0.2,0.1,0,24,45.10978077,4464,39202,196.502
355,1,350,0.01,0.05,0.2,0.1,0,22,43.37485988,6342,53686,270.269
356,1,350,0.01,0.05,0.2,0.15,0,21,39.03468076,11617,87335,462.724
356,1,350,0.01,0.05,0.2,0.15,0,22,42.80299334,5605,42321,229.504
356,1,350,0.01,0.05,0.2,0.15,0,23,44.65818232,7235,53659,280.569
356,1,350,0.01,0.05,0.2,0.15,0,23,43.04518069,5299,41876,219.071
357,1,350,0.01,0.05,0.3,0.05,0,27,50.30801707,2816,29337,139.696
357,1,350,0.01,0.05,0.3,0.05,0,24,46.63069348,1972,23438,111.978
357,1,350,0.01,0.05,0.3,0.05,0,25,46.98361947,2726,29018,144.453
357,1,350,0.01,0.05,0.3,0.05,0,23,45.442257,3634,39509,188.59
358,1,350,0.01,0.05,0.3,0.1,0,23,42.8224696,3533,30996,160.445
358,1,350,0.01,0.05,0.3,0.1,0,23,43.33408461,3418,31785,162.432
358,1,350,0.01,0.05,0.3,0.1,0,23,43.20597122,10501,93018,466.914
358,1,350,0.01,0.05,0.3,0.1,0,23,42.68514848,3332,28836,148.476
359,1,350,0.01,0.05,0.3,0.15,0,21,40.71017931,8503,68249,364.802
359,1,350,0.01,0.05,0.3,0.15,0,23,43.5749739,6588,51816,262.056
359,1,350,0.01,0.05,0.3,0.15,0,23,45.39206397,6229,43538,235.197
359,1,350,0.01,0.05,0.3,0.15,0,22,43.66433117,5554,44261,233.711
360,1,350,0.01,0.1,0.1,0.05,0,24,46.42228173,2128,27541,132.467
360,1,350,0.01,0.1,0.1,0.05,0,25,49.76448695,2706,29769,144.837
360,1,350,0.01,0.1,0.1,0.05,0,24,44.59647583,2052,22341,110.491
360,1,350,0.01,0.1,0.1,0.05,0,24,47.09156547,3655,36880,182.263
361,1,350,0.01,0.1,0.1,0.1,0,24,46.64615884,2763,24448,127.66
361,1,350,0.01,0.1,0.1,0.1,0,23,43.55783337,3107,28987,153.618
361,1,350,0.01,0.1,0.1,0.1,0,21,39.5210199,13535,102140,539.88
361,1,350,0.01,0.1,0.1,0.1,0,22,41.68117723,3598,31714,164.552
362,1,350,0.01,0.1,0.1,0.15,0,22,42.87152569,6727,52620,278.065
362,1,350,0.01,0.1,0.1,0.15,0,23,45.21419296,8285,63815,338.01
362,1,350,0.01,0.1,0.1,0.15,0,21,40.74182744,10801,83068,450.855
362,1,350,0.01,0.1,0.1,0.15,0,23,45.37448679,4210,31266,175.102
363,1,350,0.01,0.1,0.2,0.05,0,24,45.32829751,2931,27599,137.108
363,1,350,0.01,0.1,0.2,0.05,0,24,47.83404708,2975,30488,151.664
363,1,350,0.01,0.1,0.2,0.05,0,23,44.68555502,3141,32599,159.243
363,1,350,0.01,0.1,0.2,0.05,0,24,45.69076749,3694,35233,170.778
364,1,350,0.01,0.1,0.2,0.1,0,23,44.96885172,5792,47952,242.275
364,1,350,0.01,0.1,0.2,0.1,0,23,45.3527116,2375,24275,126.006
364,1,350,0.01,0.1,0.2,0.1,0,21,39.49563759,4810,44140,233.878
364,1,350,0.01,0.1,0.2,0.1,0,21,39.86424034,5491,44075,229.104
365,1,350,0.01,0.1,0.2,0.15,0,22,43.63366947,9417,73255,510.7
365,1,350,0.01,0.1,0.2,0.15,0,22,43.22648199,3552,28146,153.718
365,1,350,0.01,0.1,0.2,0.15,0,21,40.30567347,5365,42216,225.682
365,1,350,0.01,0.1,0.2,0.15,0,24,46.44468895,3089,25906,138.444
366,1,350,0.01,0.1,0.3,0.05,0,25,47.87047898,2026,22853,113.848
366,1,350,0.01,0.1,0.3,0.05,0,24,44.48239685,2034,22546,113.063
366,1,350,0.01,0.1,0.3,0.05,0,26,49.37231288,3836,31855,153.267
366,1,350,0.01,0.1,0.3,0.05,0,23,45.04868929,2041,23508,118.558
367,1,350,0.01,0.1,0.3,0.1,0,22,41.67006704,4474,38727,196.051
367,1,350,0.01,0.1,0.3,0.1,0,22,42.413545,3463,31441,159.994
367,1,350,0.01,0.1,0.3,0.1,0,23,43.77790044,4752,42078,219.472
367,1,350,0.01,0.1,0.3,0.1,0,22,41.77827486,2830,25481,134.871
368,1,350,0.01,0.1,0.3,0.15,0,22,41.42878288,4911,39657,206.752
368,1,350,0.01,0.1,0.3,0.15,0,21,40.95598037,11616,81223,438.252
368,1,350,0.01,0.1,0.3,0.15,0,23,44.07324078,4784,37819,195.684
368,1,350,0.01,0.1,0.3,0.15,0,24,44.59943511,4700,36877,195.935
369,1,350,0.01,0.15,0.1,0.05,0,24,44.65616372,2556,24278,119.293
369,1,350,0.01,0.15,0.1,0.05,0,25,47.17465244,1667,18437,93.3396
369,1,350,0.01,0.15,0.1,0.05,0,22,43.26369717,4012,40373,204.849
369,1,350,0.01,0.15,0.1,0.05,0,23,42.69648246,3473,33327,164.134
370,1,350,0.01,0.15,0.1,0.1,0,23,43.2765016,3428,30140,156.021
370,1,350,0.01,0.15,0.1,0.1,0,22,43.07330839,2652,24287,126.808
370,1,350,0.01,0.15,0.1,0.1,0,22,43.42976864,6263,56268,280.903
370,1,350,0.01,0.15,0.1,0.1,0,23,44.9863448,3232,28560,147.057
371,1,350,0.01,0.15,0.1,0.15,0,24,45.10153605,4519,33250,182.43
371,1,350,0.01,0.15,0.1,0.15,0,21,41.96327773,6124,48229,267.381
371,1,350,0.01,0.15,0.1,0.15,0,24,45.52598807,5434,36471,196.769
371,1,350,0.01,0.15,0.1,0.15,0,22,41.72941557,4950,39273,208.922
372,1,350,0.01,0.15,0.2,0.05,0,24,45.98453866,3844,39339,192.195
372,1,350,0.01,0.15,0.2,0.05,0,23,44.65321359,2940,34054,167.306
372,1,350,0.01,0.15,0.2,0.05,0,23,45.25989791,2924,30170,150.429
372,1,350,0.01,0.15,0.2,0.05,0,22,41.80814276,4655,41625,209.523
373,1,350,0.01,0.15,0.2,0.1,0,24,44.89796662,4720,39757,194.132
373,1,350,0.01,0.15,0.2,0.1,0,24,47.94106307,3399,28779,149.094
373,1,350,0.01,0.15,0.2,0.1,0,25,47.60230616,3703,35515,178.156
373,1,350,0.01,0.15,0.2,0.1,0,25,49.79294064,3136,29812,149.378
374,1,350,0.01,0.15,0.2,0.15,0,25,46.72710298,4536,39003,200.575
374,1,350,0.01,0.15,0.2,0.15,0,21,41.51767139,3389,27170,143.986
374,1,350,0.01,0.15,0.2,0.15,0,24,44.67616139,6778,46905,250.521
374,1,350,0.01,0.15,0.2,0.15,0,24,45.1804995,4450,35475,186.637
375,1,350,0.01,0.15,0.3,0.05,0,25,46.69476279,2187,23889,121.28
375,1,350,0.01,0.15,0.3,0.05,0,25,48.0190433,5920,46112,225.014
375,1,350,0.01,0.15,0.3,0.05,0,25,49.05401558,1710,19822,97.5983
375,1,350,0.01,0.15,0.3,0.05,0,23,42.71423238,2618,24767,124.119
376,1,350,0.01,0.15,0.3,0.1,0,22,42.76280583,7810,69816,359.293
376,1,350,0.01,0.15,0.3,0.1,0,24,44.66049804,4254,36276,183.532
376,1,350,0.01,0.15,0.3,0.1,0,23,45.08940839,2295,22565,113.965
376,1,350,0.01,0.15,0.3,0.1,0,22,41.02306356,5672,49361,256.447
377,1,350,0.01,0.15,0.3,0.15,0,21,41.8237078,10591,71155,380.227
377,1,350,0.01,0.15,0.3,0.15,0,22,40.88932691,5991,46590,252.491
377,1,350,0.01,0.15,0.3,0.15,0,21,41.53441336,5533,37603,204.982
377,1,350,0.01,0.15,0.3,0.15,0,22,40.77256777,4012,34337,179.993
378,1,375,0.01,0.05,0.1,0.05,0,22,41.57515349,8554,66705,309.715
378,1,375,0.01,0.05,0.1,0.05,0,23,43.31916468,2476,24649,114.733
378,1,375,0.01,0.05,0.1,0.05,0,25,46.54241296,3376,34354,156.505
378,1,375,0.01,0.05,0.1,0.05,0,25,48.77071809,6029,59764,262.957
379,1,375,0.01,0.05,0.1,0.1,0,21,39.32520711,3139,29421,144.804
379,1,375,0.01,0.05,0.1,0.1,0,22,43.09394365,3698,34317,164.151
379,1,375,0.01,0.05,0.1,0.1,0,22,41.59707703,3743,35699,166.204
379,1,375,0.01,0.05,0.1,0.1,0,23,44.33134864,4937,40977,197.971
380,1,375,0.01,0.05,0.1,0.15,0,21,39.06600229,7474,56929,279.717
380,1,375,0.01,0.05,0.1,0.15,0,21,39.69345988,8449,63363,323.537
380,1,375,0.01,0.05,0.1,0.15,0,26,49.16125712,3464,31230,152.499
380,1,375,0.01,0.05,0.1,0.15,0,21,38.87219579,5214,40314,203.814
381,1,375,0.01,0.05,0.2,0.05,0,23,45.02404885,9380,67070,314.239
381,1,375,0.01,0.05,0.2,0.05,0,23,43.02482074,11794,99221,436.933
381,1,375,0.01,0.05,0.2,0.05,0,23,45.51391416,3423,35707,161.614
381,1,375,0.01,0.05,0.2,0.05,0,23,43.09194834,3884,36262,163.016
382,1,375,0.01,0.05,0.2,0.1,0,23,45.43704666,4087,31971,159.126
382,1,375,0.01,0.05,0.2,0.1,0,21,40.33489024,8296,67982,327.309
382,1,375,0.01,0.05,0.2,0.1,0,22,40.99800603,6100,52210,243.66
382,1,375,0.01,0.05,0.2,0.1,0,26,50.99868732,4024,37347,179.408
383,1,375,0.01,0.05,0.2,0.15,0,21,39.36556741,14408,99598,494.458
383,1,375,0.01,0.05,0.2,0.15,0,22,42.37436514,6320,49032,238.819
383,1,375,0.01,0.05,0.2,0.15,0,22,41.65842606,12161,88329,429.021
383,1,375,0.01,0.05,0.2,0.15,0,22,43.4990703,14941,100171,541.837
384,1,375,0.01,0.05,0.3,0.05,0,23,44.03751724,2339,22943,107.886
384,1,375,0.01,0.05,0.3,0.05,0,25,48.03425406,2373,25086,114.884
384,1,375,0.01,0.05,0.3,0.05,0,24,45.37700519,6529,60488,279.116
384,1,375,0.01,0.05,0.3,0.05,0,23,42.56781039,2019,20860,97.7486
385,1,375,0.01,0.05,0.3,0.1,0,22,42.84066487,4915,43978,212.21
385,1,375,0.01,0.05,0.3,0.1,0,23,44.85386564,7244,53182,261.906
385,1,375,0.01,0.05,0.3,0.1,0,21,41.83784276,8573,74508,357.875
385,1,375,0.01,0.05,0.3,0.1,0,21,40.48023556,15109,124556,637.58
386,1,375,0.01,0.05,0.3,0.15,0,24,46.24822008,2692,23296,113.865
386,1,375,0.01,0.05,0.3,0.15,0,22,41.23315578,4642,35106,180.711
386,1,375,0.01,0.05,0.3,0.15,0,21,39.53721462,7564,59782,288.682
386,1,375,0.01,0.05,0.3,0.15,0,21,39.48359404,6115,51238,245.964
387,1,375,0.01,0.1,0.1,0.05,0,26,49.02488883,3934,37942,169.61
387,1,375,0.01,0.1,0.1,0.05,0,23,45.72575631,2925,26664,123.484
387,1,375,0.01,0.1,0.1,0.05,0,24,46.93773049,3376,31506,144.987
387,1,375,0.01,0.1,0.1,0.05,0,25,49.222528,2706,28160,142.767
388,1,375,0.01,0.1,0.1,0.1,0,23,42.6229692,3282,31732,151.865
388,1,375,0.01,0.1,0.1,0.1,0,21,39.36567204,12745,102042,491.152
388,1,375,0.01,0.1,0.1,0.1,0,23,44.11158914,2413,22726,112.095
388,1,375,0.01,0.1,0.1,0.1,0,22,41.11834327,3435,28690,140.964
389,1,375,0.01,0.1,0.1,0.15,0,23,42.65655105,4060,34629,169.61
389,1,375,0.01,0.1,0.1,0.15,0,23,44.57588269,4337,35394,172.848
389,1,375,0.01,0.1,0.1,0.15,0,21,39.78352749,5251,40946,213.078
389,1,375,0.01,0.1,0.1,0.15,0,23,45.79454278,4441,36863,184.8
390,1,375,0.01,0.1,0.2,0.05,0,22,40.75756057,6605,62782,293.907
390,1,375,0.01,0.1,0.2,0.05,0,24,44.70264383,3079,25771,120.144
390,1,375,0.01,0.1,0.2,0.05,0,24,46.6296813,3069,32226,150.546
390,1,375,0.01,0.1,0.2,0.05,0,26,49.47621671,1912,22554,101.323
391,1,375,0.01,0.1,0.2,0.1,0,24,45.82812163,2517,24100,112.612
391,1,375,0.01,0.1,0.2,0.1,0,25,47.87348684,2487,23895,115.735
391,1,375,0.01,0.1,0.2,0.1,0,21,40.03785202,2374,20916,105.598
391,1,375,0.01,0.1,0.2,0.1,0,22,41.82528888,5061,39950,184.867
392,1,375,0.01,0.1,0.2,0.15,0,23,42.84822591,8242,58597,292.004
392,1,375,0.01,0.1,0.2,0.15,0,24,47.45013059,3082,25709,126.941
392,1,375,0.01,0.1,0.2,0.15,0,21,41.86863675,7762,59996,300.283
392,1,375,0.01,0.1,0.2,0.15,0,24,46.3934206,3894,32316,156.021
393,1,375,0.01,0.1,0.3,0.05,0,25,46.37141193,3131,29583,135.622
393,1,375,0.01,0.1,0.3,0.05,0,23,45.31708101,2880,27989,130.464
393,1,375,0.01,0.1,0.3,0.05,0,23,45.64607471,3327,37083,177.071
393,1,375,0.01,0.1,0.3,0.05,0,24,44.62159649,6377,82110,364.986
394,1,375,0.01,0.1,0.3,0.1,0,23,45.26744533,5321,49894,232.259
394,1,375,0.01,0.1,0.3,0.1,0,22,42.60532458,2685,25320,121.096
394,1,375,0.01,0.1,0.3,0.1,0,23,45.84581931,2419,24077,113.781
394,1,375,0.01,0.1,0.3,0.1,0,23,43.3302631,2919,28176,133.419
395,1,375,0.01,0.1,0.3,0.15,0,23,42.64597435,4672,35398,176.988
395,1,375,0.01,0.1,0.3,0.15,0,23,42.67912158,4887,39684,194.983
395,1,375,0.01,0.1,0.3,0.15,0,24,46.11481729,8146,50427,255.763
395,1,375,0.01,0.1,0.3,0.15,0,22,43.42932887,5551,43179,211.292
396,1,375,0.01,0.15,0.1,0.05,0,24,47.93725297,4166,34309,161.213
396,1,375,0.01,0.15,0.1,0.05,0,24,47.77241515,2673,29132,133.319
396,1,375,0.01,0.15,0.1,0.05,0,24,44.80622207,2667,27451,126.941
396,1,375,0.01,0.15,0.1,0.05,0,25,48.79370418,3112,31048,145.605
397,1,375,0.01,0.15,0.1,0.1,0,22,42.18566308,2529,24223,112.245
397,1,375,0.01,0.15,0.1,0.1,0,24,46.03990587,3456,29213,139.929
397,1,375,0.01,0.15,0.1,0.1,0,22,43.37325084,11718,87453,422.176
397,1,375,0.01,0.15,0.1,0.1,0,25,46.52642224,3597,30443,148.326
398,1,375,0.01,0.15,0.1,0.15,0,22,40.72868049,8038,62029,313.638
398,1,375,0.01,0.15,0.1,0.15,0,23,43.81971415,4712,34425,178.641
398,1,375,0.01,0.15,0.1,0.15,0,23,42.63315023,3983,32015,157.674
398,1,375,0.01,0.15,0.1,0.15,0,21,41.14197755,11128,81696,419.506
399,1,375,0.01,0.15,0.2,0.05,0,23,45.62112991,4668,47966,223.879
399,1,375,0.01,0.15,0.2,0.05,0,24,44.61831113,2017,26646,120.528
399,1,375,0.01,0.15,0.2,0.05,0,25,47.93230012,3095,33153,148.693
399,1,375,0.01,0.15,0.2,0.05,0,26,49.91054459,4365,43857,189.141
400,1,375,0.01,0.15,0.2,0.1,0,23,44.2310792,9319,63078,286.595
400,1,375,0.01,0.15,0.2,0.1,0,22,41.14855542,5806,46016,221.091
400,1,375,0.01,0.15,0.2,0.1,0,23,44.20258004,2621,25768,122.8
400,1,375,0.01,0.15,0.2,0.1,0,25,47.83457629,2418,23616,112.846
401,1,375,0.01,0.15,0.2,0.15,0,23,43.507478,4712,35630,179.876
401,1,375,0.01,0.15,0.2,0.15,0,22,42.94698576,5867,47019,236.282
401,1,375,0.01,0.15,0.2,0.15,0,23,45.17587972,3997,30974,157.808
401,1,375,0.01,0.15,0.2,0.15,0,22,40.74404665,3691,29610,149.177
402,1,375,0.01,0.15,0.3,0.05,0,25,46.94592595,3476,34173,153.184
402,1,375,0.01,0.15,0.3,0.05,0,25,48.63637208,5083,46627,203.747
402,1,375,0.01,0.15,0.3,0.05,0,24,46.13158014,1927,23453,113.731
402,1,375,0.01,0.15,0.3,0.05,0,26,51.01275043,3548,35965,171.079
403,1,375,0.01,0.15,0.3,0.1,0,23,45.19507373,3419,30327,145.238
403,1,375,0.01,0.15,0.3,0.1,0,23,45.02476084,3925,34370,163.834
403,1,375,0.01,0.15,0.3,0.1,0,24,45.10164823,3122,26255,123.635
403,1,375,0.01,0.15,0.3,0.1,0,23,43.44723485,5702,48266,228.77
404,1,375,0.01,0.15,0.3,0.15,0,22,40.77027358,4715,40149,201.109
404,1,375,0.01,0.15,0.3,0.15,0,21,41.78854715,19767,126633,631.977
404,1,375,0.01,0.15,0.3,0.15,0,24,45.10975528,4863,38253,186.536
404,1,375,0.01,0.15,0.3,0.15,0,23,44.82354609,9053,68828,355.955
405,1,400,0.01,0.05,0.1,0.05,0,25,47.05642872,2065,22582,97.6985
405,1,400,0.01,0.05,0.1,0.05,0,25,46.75709902,2177,28217,122.315
405,1,400,0.01,0.05,0.1,0.05,0,24,44.56973185,6756,57496,251.322
405,1,400,0.01,0.05,0.1,0.05,0,24,46.0044073,3539,36960,155.237
406,1,400,0.01,0.05,0.1,0.1,0,24,46.81968404,3883,36350,168.525
406,1,400,0.01,0.05,0.1,0.1,0,24,45.180434,4593,39209,202.645
406,1,400,0.01,0.05,0.1,0.1,0,24,47.79819432,8255,71957,318.128
406,1,400,0.01,0.05,0.1,0.1,0,22,42.7027379,4029,34078,153.951
407,1,400,0.01,0.05,0.1,0.15,0,22,42.20954784,5116,40708,190.125
407,1,400,0.01,0.05,0.1,0.15,0,23,44.31394244,6235,50383,230.473
407,1,400,0.01,0.05,0.1,0.15,0,22,42.4415753,16180,115364,571.388
407,1,400,0.01,0.05,0.1,0.15,0,22,41.37939305,7437,57016,268.416
408,1,400,0.01,0.05,0.2,0.05,0,24,45.96334219,4583,41806,179.459
408,1,400,0.01,0.05,0.2,0.05,0,24,45.51751133,6398,70553,293.706
408,1,400,0.01,0.05,0.2,0.05,0,22,41.08713102,2829,28556,124.821
