id,ukoñczony poziom,liczba postaci,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
196,1,160,0.1,6,457,1116.38,25943,73120,1116.38
196,1,160,0.1,1,111,253.109,6044,17760,253.109
196,1,160,0.1,4,295,720.746,17235,47200,720.746
196,1,160,0.1,5,288,765.298,18188,46080,765.298
196,1,160,0.1,8,463,1105.06,25278,74080,1105.06
196,1,160,0.1,6,345,886.963,21066,55200,886.963
196,0,160,0.1,6,543,1351.53,33891,87040,1351.53
196,0,160,0.1,8,488,1358.05,33697,78240,1358.05
196,0,160,0.1,7,491,1362.06,34792,78606,1362.06
196,1,160,0.1,7,378,870.891,20295,60480,870.891
196,1,160,0.1,1,65,147.792,3765,10400,147.792
196,0,160,0.1,7,483,1374.21,35786,77440,1374.21
196,1,160,0.1,5,441,1082.16,28968,70560,1082.16
196,0,160,0.1,5,491,1350.96,32079,78720,1350.96
197,1,160,0.15,1,94,232.125,5823,15040,232.125
197,1,160,0.15,3,226,471.271,12242,36160,471.271
197,0,160,0.15,6,558,1372.97,32936,89440,1372.97
197,0,160,0.15,10,547,1367.88,34627,87680,1367.88
197,0,160,0.15,5,520,1378.74,37478,83360,1378.74
197,0,160,0.15,5,530,1382.43,35762,84960,1382.43
197,0,160,0.15,6,533,1349.3,35692,85440,1349.3
197,0,160,0.15,7,582,1381.87,35381,93280,1381.87
197,0,160,0.15,6,558,1378.69,34133,89440,1378.69
197,1,160,0.15,0,79,217.302,5549,12640,217.302
197,1,160,0.15,5,495,1104.22,31521,79200,1104.22
197,1,160,0.15,8,488,1186.03,29534,78080,1186.03
197,0,160,0.15,10,525,1369.37,33393,84160,1369.37
197,1,160,0.15,4,331,762.823,17464,52960,762.823
197,0,160,0.15,11,578,1401.35,37199,92640,1401.35
197,1,160,0.15,4,331,805.017,20671,52960,805.017
197,1,160,0.15,4,340,946.449,23900,54400,946.449
197,1,160,0.15,10,535,1212.91,32833,85600,1212.91
197,1,160,0.15,5,263,708.02,16879,42080,708.02
197,0,160,0.15,6,534,1360.31,33816,85600,1360.31
197,0,160,0.15,6,534,1391.53,36538,85600,1391.53
197,1,160,0.15,1,82,176.02,4419,13120,176.02
197,1,160,0.15,0,60,133.786,3427,9600,133.786
197,0,160,0.15,9,554,1365.78,34885,88755,1365.78
198,1,160,0.2,5,483,1137.27,30139,77280,1137.27
198,1,160,0.2,2,173,411.459,9947,27680,411.459
198,1,160,0.2,4,217,535.516,13626,34720,535.516
198,0,160,0.2,5,529,1373.12,35194,84800,1373.12
198,1,160,0.2,5,267,665.592,17734,42720,665.592
198,1,160,0.2,3,210,513.407,13365,33600,513.407
198,1,160,0.2,2,159,388.356,9453,25440,388.356
198,1,160,0.2,11,562,1371.85,34601,89920,1371.85
198,0,160,0.2,6,567,1378.4,35237,90880,1378.4
198,1,160,0.2,5,324,818.329,21565,51840,818.329
198,1,160,0.2,6,370,810.335,22202,59200,810.335
198,1,160,0.2,8,442,1081.84,29137,70720,1081.84
198,0,160,0.2,10,563,1381.98,35440,90215,1381.98
198,0,160,0.2,6,573,1380.19,35319,91840,1380.19
198,1,160,0.2,2,144,331.7,8178,23040,331.7
198,0,160,0.2,9,528,1392.6,35791,84640,1392.6
198,1,160,0.2,5,341,879.838,22998,54560,879.838
198,1,160,0.2,2,146,330.114,7322,23360,330.114
198,0,160,0.2,9,597,1415.91,36285,95680,1415.91
198,1,160,0.2,8,460,1106.03,27919,73600,1106.03
198,1,160,0.2,1,97,277.597,6849,15520,277.597
198,0,160,0.2,10,598,1415.51,38993,95773,1415.51
198,0,160,0.2,6,561,1408.32,36586,89920,1408.32
198,1,160,0.2,0,58,139.963,3923,9280,139.963
199,1,160,0.25,6,578,1370.76,37675,92480,1370.76
199,0,160,0.25,9,578,1411.52,36160,92640,1411.52
199,0,160,0.25,10,671,1465.97,41269,107516,1465.97
199,0,160,0.25,11,625,1452.92,39347,100160,1452.92
199,1,160,0.25,3,358,923.487,23236,57280,923.487
199,1,160,0.25,5,491,1181.72,31736,78560,1181.72
199,1,160,0.25,6,376,816.907,24101,60160,816.907
199,1,160,0.25,3,218,488.381,13279,34880,488.381
199,1,160,0.25,5,513,1218.26,33845,82080,1218.26
199,1,160,0.25,3,216,529.027,14128,34560,529.027
199,0,160,0.25,9,615,1409.59,38966,98560,1409.59
199,0,160,0.25,5,558,1355.06,37012,89361,1355.06
199,1,160,0.25,3,243,621.308,16817,38880,621.308
199,0,160,0.25,9,611,1414.07,38959,97777,1414.07
199,1,160,0.25,2,218,487.563,13187,34880,487.563
199,0,160,0.25,8,582,1402.32,37749,93280,1402.32
199,0,160,0.25,12,605,1415.6,39528,96813,1415.6
199,0,160,0.25,5,581,1403.66,36773,93120,1403.66
199,1,160,0.25,3,221,507.311,13413,35360,507.311
199,0,160,0.25,11,617,1448.98,39293,98880,1448.98
199,0,160,0.25,10,576,1386.25,37385,92320,1386.25
199,1,160,0.25,2,133,314.456,8136,21280,314.456
199,1,160,0.25,1,82,173.098,4247,13120,173.098
199,1,160,0.25,1,70,152.85,4198,11200,152.85
200,0,160,0.3,12,670,1485.87,42236,107360,1485.87
200,0,160,0.3,11,615,1420.13,39031,98560,1420.13
200,1,160,0.3,4,277,641.493,16407,44320,641.493
200,0,160,0.3,6,629,1445.53,40524,100800,1445.53
200,1,160,0.3,1,104,217.936,5679,16640,217.936
200,0,160,0.3,7,591,1420.35,37866,94643,1420.35
200,1,160,0.3,5,444,1045.74,28774,71040,1045.74
200,0,160,0.3,7,609,1434.61,38869,97600,1434.61
200,1,160,0.3,6,473,1099.89,30786,75680,1099.89
200,1,160,0.3,3,169,379.759,10858,27040,379.759
200,0,160,0.3,7,652,1461.22,39966,104351,1461.22
200,0,160,0.3,8,605,1411.47,37604,96960,1411.47
200,0,160,0.3,6,598,1437.54,37686,95840,1437.54
200,1,160,0.3,2,141,335.172,7471,22560,335.172
200,0,160,0.3,10,634,1443.53,40607,101600,1443.53
200,0,160,0.3,10,549,1373.79,35683,88000,1373.79
200,0,160,0.3,8,606,1429.66,38901,97120,1429.66
200,1,160,0.3,6,432,1024.7,27259,69120,1024.7
200,1,160,0.3,0,64,138.193,3601,10240,138.193
200,0,160,0.3,8,576,1395.23,38098,92320,1395.23
200,0,160,0.3,10,571,1418.32,38594,91506,1418.32
200,1,160,0.3,3,304,747.672,19500,48640,747.672
200,0,160,0.3,11,562,1379.81,37465,90080,1379.81
200,1,160,0.3,2,167,384.316,9530,26720,384.316
201,0,160,0.35,7,651,1458.14,42154,104320,1458.14
201,1,160,0.35,2,157,327.493,8100,25120,327.493
201,0,160,0.35,9,640,1472.82,40251,102560,1472.82
201,1,160,0.35,10,637,1366.45,37661,101920,1366.45
201,1,160,0.35,7,521,1227.1,34335,83360,1227.1
201,0,160,0.35,8,658,1476.87,39960,105440,1476.87
201,0,160,0.35,10,645,1444.98,41019,103360,1444.98
201,0,160,0.35,11,609,1427.8,38353,97536,1427.8
201,0,160,0.35,10,591,1402.28,38700,94720,1402.28
201,1,160,0.35,2,162,366.972,10404,25920,366.972
201,0,160,0.35,8,652,1476.76,41259,104480,1476.76
201,1,160,0.35,4,441,1072.86,27303,70560,1072.86
201,0,160,0.35,6,580,1411.43,38565,92960,1411.43
201,1,160,0.35,5,454,1034.72,27695,72640,1034.72
201,0,160,0.35,9,647,1453.81,40909,103680,1453.81
201,0,160,0.35,11,630,1444.13,39203,100960,1444.13
201,0,160,0.35,12,648,1472.29,40465,103840,1472.29
201,0,160,0.35,7,593,1414.01,37629,95040,1414.01
201,0,160,0.35,10,670,1486.15,41755,107360,1486.15
201,0,160,0.35,8,637,1466.69,40038,102076,1466.69
201,0,160,0.35,11,612,1428.64,37591,98080,1428.64
201,0,160,0.35,6,662,1471.96,42235,106080,1471.96
201,1,160,0.35,5,349,847.328,20612,55840,847.328
201,1,160,0.35,5,434,1029.65,27464,69440,1029.65
202,1,160,0.4,7,528,1152.57,32080,84480,1152.57
202,0,160,0.4,9,595,1414.09,38117,95329,1414.09
202,0,160,0.4,9,643,1451.44,40750,103040,1451.44
202,0,160,0.4,12,631,1428.52,39917,101120,1428.52
202,0,160,0.4,12,624,1447.34,38447,100000,1447.34
202,0,160,0.4,6,626,1440.72,40303,100320,1440.72
202,0,160,0.4,12,686,1485.42,41901,109920,1485.42
202,1,160,0.4,2,175,387.438,10716,28000,387.438
202,0,160,0.4,13,658,1470.67,41742,105440,1470.67
202,0,160,0.4,7,663,1458.89,40876,106240,1458.89
202,0,160,0.4,7,601,1409.83,38144,96160,1409.83
202,0,160,0.4,7,638,1442.35,39460,102226,1442.35
202,0,160,0.4,9,630,1425.93,39104,100960,1425.93
202,1,160,0.4,3,254,543.041,14835,40640,543.041
202,0,160,0.4,6,611,1422,38233,97920,1422
202,1,160,0.4,4,326,717.937,20117,52160,717.937
202,1,160,0.4,8,458,1007.24,28771,73280,1007.24
202,1,160,0.4,2,149,348.693,9536,23840,348.693
202,0,160,0.4,11,666,1460.72,40849,106720,1460.72
202,0,160,0.4,12,680,1485.18,40428,108960,1485.18
202,0,160,0.4,10,620,1459.28,38892,99360,1459.28
202,0,160,0.4,12,647,1470.8,40731,103680,1470.8
202,1,160,0.4,11,601,1274.35,36168,96160,1274.35
202,0,160,0.4,8,653,1489.67,40547,104640,1489.67
203,1,160,0.45,2,189,402.462,11133,30240,402.462
203,1,160,0.45,2,203,451.94,12834,32480,451.94
203,1,160,0.45,10,566,1197.94,32952,90560,1197.94
203,0,160,0.45,7,680,1510.84,42132,108960,1510.84
203,1,160,0.45,3,235,492.204,13567,37600,492.204
203,1,160,0.45,4,340,793.009,22289,54400,793.009
203,0,160,0.45,8,673,1507.21,42557,107840,1507.21
203,0,160,0.45,12,703,1546.99,43013,112640,1546.99
203,1,160,0.45,1,162,373.766,10211,25920,373.766
203,1,160,0.45,2,151,348.51,9026,24160,348.51
203,0,160,0.45,11,684,1525.17,43383,109440,1525.17
203,0,160,0.45,13,738,1571.43,45344,118240,1571.43
203,0,160,0.45,9,669,1495.52,42430,107200,1495.52
203,0,160,0.45,10,708,1532.23,41962,113440,1532.23
203,0,160,0.45,12,672,1506.12,43155,107680,1506.12
203,0,160,0.45,7,700,1520.6,43156,112114,1520.6
203,0,160,0.45,9,662,1485.18,40760,106080,1485.18
203,0,160,0.45,13,696,1518.76,41853,111520,1518.76
203,1,160,0.45,3,218,471.204,13426,34880,471.204
203,1,160,0.45,7,454,1015.9,27366,72640,1015.9
203,0,160,0.45,12,712,1526.61,44308,114080,1526.61
203,0,160,0.45,11,647,1472.89,40102,103680,1472.89
203,1,160,0.45,3,213,492.388,13217,34080,492.388
203,0,160,0.45,11,642,1465.57,40073,102880,1465.57
204,0,160,0.5,9,745,1556.99,44348,119360,1556.99
204,0,160,0.5,11,653,1492.73,40803,104498,1492.73
204,0,160,0.5,10,690,1531.14,42111,110560,1531.14
204,1,160,0.5,3,331,731.383,20203,52960,731.383
204,0,160,0.5,9,697,1542.6,41985,111680,1542.6
204,0,160,0.5,8,647,1483.46,40640,103680,1483.46
204,0,160,0.5,11,722,1550.02,43179,115680,1550.02
204,0,160,0.5,13,725,1559.74,43434,116021,1559.74
204,0,160,0.5,11,705,1494.03,41802,112960,1494.03
204,0,160,0.5,9,692,1534.74,41697,110880,1534.74
204,1,160,0.5,4,403,926.598,24061,64480,926.598
204,0,160,0.5,13,727,1555.46,42820,116329,1555.46
204,0,160,0.5,8,673,1512.36,41598,107840,1512.36
204,0,160,0.5,12,694,1516.81,42716,111085,1516.81
204,1,160,0.5,7,567,1218.22,34961,90720,1218.22
204,0,160,0.5,13,698,1524.3,43019,111840,1524.3
204,0,160,0.5,9,733,1549.72,43954,117440,1549.72
204,0,160,0.5,13,705,1528.48,44042,112960,1528.48
204,0,160,0.5,11,693,1522.63,41956,111040,1522.63
204,0,160,0.5,11,682,1509.12,42125,109280,1509.12
204,0,160,0.5,9,748,1654.21,45750,119840,1654.21
204,0,160,0.5,11,815,1709.46,49215,130560,1709.46
204,0,160,0.5,10,722,1628.46,44575,115680,1628.46
204,0,160,0.5,9,755,1651.7,46360,120960,1651.7
205,0,160,0.55,9,800,1697.17,48571,128160,1697.17
205,0,160,0.55,8,778,1678.29,47127,124640,1678.29
205,0,160,0.55,11,754,1650.71,45623,120800,1650.71
205,0,160,0.55,10,778,1677.34,49104,124640,1677.34
205,0,160,0.55,9,753,1667.55,46774,120640,1667.55
205,0,160,0.55,8,746,1658.22,46021,119520,1658.22
205,0,160,0.55,13,780,1677.66,46538,124960,1677.66
205,0,160,0.55,9,781,1685.85,47091,125062,1685.85
205,0,160,0.55,9,783,1695.58,46414,125308,1695.58
205,0,160,0.55,9,789,1703.66,47199,126400,1703.66
205,0,160,0.55,8,779,1689.38,47872,124800,1689.38
205,0,160,0.55,11,815,1723.66,48474,130460,1723.66
205,0,160,0.55,10,712,1612.13,43982,114080,1612.13
205,0,160,0.55,15,819,1715.75,48368,131200,1715.75
205,0,160,0.55,8,679,1586.5,42001,108800,1586.5
205,0,160,0.55,12,773,1670.15,46409,123680,1670.15
205,0,160,0.55,10,729,1631.45,45124,116800,1631.45
205,0,160,0.55,8,734,1638.29,44510,117498,1638.29
205,0,160,0.55,12,781,1677.22,47326,125120,1677.22
205,1,160,0.55,9,684,1470.57,39990,109440,1470.57
205,0,160,0.55,12,710,1530.15,42561,113600,1530.15
205,0,160,0.55,12,674,1450.18,41081,108000,1450.18
205,0,160,0.55,6,618,1404.02,38078,99040,1404.02
205,0,160,0.55,13,747,1618.6,44389,119680,1618.6
206,0,160,0.6,11,748,1643.72,45413,119840,1643.72
206,0,160,0.6,11,776,1669.46,46929,124207,1669.46
206,0,160,0.6,9,787,1665.13,47218,126080,1665.13
206,0,160,0.6,11,757,1661.97,45269,121128,1661.97
206,0,160,0.6,11,692,1490,41934,110880,1490
206,1,160,0.6,12,627,1340.16,38150,100320,1340.16
206,1,160,0.6,1,153,313.871,7842,24480,313.871
206,0,160,0.6,7,710,1536.07,42499,113694,1536.07
206,0,160,0.6,12,648,1483.49,41037,103794,1483.49
206,0,160,0.6,11,777,1610.73,44635,124480,1610.73
206,0,160,0.6,9,726,1551.12,43026,116320,1551.12
206,0,160,0.6,9,781,1619.26,45323,125120,1619.26
206,0,160,0.6,13,738,1584.32,43293,118240,1584.32
206,1,160,0.6,6,506,1116.16,30321,80960,1116.16
206,0,160,0.6,8,718,1530.39,43113,114995,1530.39
206,0,160,0.6,8,748,1580.86,43130,119840,1580.86
206,0,160,0.6,9,749,1583.75,41542,119911,1583.75
206,0,160,0.6,11,723,1543.98,43396,115840,1543.98
206,0,160,0.6,15,762,1593.62,45347,121920,1593.62
206,0,160,0.6,14,733,1563.47,44083,117440,1563.47
206,0,160,0.6,9,758,1591.56,44478,121440,1591.56
206,0,160,0.6,10,716,1552.85,42549,114720,1552.85
206,0,160,0.6,8,699,1516.29,42160,111987,1516.29
206,0,160,0.6,9,685,1519.57,42039,109760,1519.57
207,1,160,0.65,0,57,128.595,3376,9120,128.595
207,0,160,0.65,14,737,1579.59,43148,118080,1579.59
207,0,160,0.65,9,728,1566.56,44216,116622,1566.56
207,0,160,0.65,13,719,1560.02,43205,115200,1560.02
207,0,160,0.65,11,748,1574.19,43221,119840,1574.19
207,0,160,0.65,11,744,1585.96,43224,119081,1585.96
207,0,160,0.65,10,746,1602.87,43269,119520,1602.87
207,0,160,0.65,9,735,1588.89,42432,117704,1588.89
207,0,160,0.65,9,749,1587.65,43795,120000,1587.65
207,0,160,0.65,8,734,1566.71,42439,117600,1566.71
207,0,160,0.65,8,765,1604.52,44822,122560,1604.52
207,1,160,0.65,3,217,447.45,11890,34720,447.45
207,0,160,0.65,9,732,1583.23,43877,117137,1583.23
207,0,160,0.65,10,727,1556.03,43630,116330,1556.03
207,0,160,0.65,9,725,1567.65,40533,116160,1567.65
207,0,160,0.65,10,742,1582.15,41794,118880,1582.15
207,0,160,0.65,11,722,1551.59,41712,115546,1551.59
207,0,160,0.65,11,726,1562.75,43040,116320,1562.75
207,0,160,0.65,11,743,1584.57,42935,118991,1584.57
207,0,160,0.65,7,691,1528.4,40828,110720,1528.4
207,0,160,0.65,12,750,1582.41,42646,120160,1582.41
207,0,160,0.65,11,711,1540.02,42646,113920,1540.02
207,0,160,0.65,9,729,1540.87,43025,116800,1540.87
207,0,160,0.65,10,722,1563.68,42507,115680,1563.68
208,1,170,0.05,2,201,476.73,11973,34170,476.73
208,0,170,0.05,5,493,1307.55,32502,83980,1307.55
208,1,170,0.05,1,102,228.453,6321,17340,228.453
208,0,170,0.05,7,389,1309.92,34189,66300,1309.92
208,1,170,0.05,2,151,299.165,7122,25670,299.165
208,0,170,0.05,6,459,1312.53,32637,78200,1312.53
208,0,170,0.05,5,413,1293.6,33329,70380,1293.6
208,1,170,0.05,1,85,185.301,5452,14450,185.301
208,1,170,0.05,6,505,1263.86,30313,85850,1263.86
208,0,170,0.05,5,413,1287.41,34328,70308,1287.41
208,0,170,0.05,7,420,1292.74,33830,71420,1292.74
208,0,170,0.05,6,485,1326.68,34432,82576,1326.68
208,1,170,0.05,1,102,216.567,6178,17340,216.567
208,1,170,0.05,0,69,147.658,4161,11730,147.658
208,1,170,0.05,6,518,1280.39,31695,88060,1280.39
208,0,170,0.05,7,561,1267.79,29699,95540,1267.79
208,0,170,0.05,5,455,1260.48,33200,77520,1260.48
208,1,170,0.05,3,282,608.698,14281,47940,608.698
208,1,170,0.05,1,158,353.685,8849,26860,353.685
208,1,170,0.05,5,311,757.338,17041,52870,757.338
208,0,170,0.05,8,454,1295.45,36299,77200,1295.45
208,0,170,0.05,6,529,1320.49,30987,90100,1320.49
208,1,170,0.05,3,225,457.9,11705,38250,457.9
208,1,170,0.05,3,191,379.526,8682,32470,379.526
209,1,170,0.1,2,246,618.599,16956,41820,618.599
209,0,170,0.1,6,526,1335.52,37710,89590,1335.52
209,1,170,0.1,6,434,1121.09,29788,73780,1121.09
209,0,170,0.1,6,545,1348.95,38572,92820,1348.95
209,1,170,0.1,1,100,235.414,6282,17000,235.414
209,1,170,0.1,0,83,181.495,5417,14110,181.495
209,1,170,0.1,9,466,1112.83,30235,79220,1112.83
209,1,170,0.1,3,154,373.75,10427,26180,373.75
209,0,170,0.1,7,447,1317.68,35038,76160,1317.68
209,0,170,0.1,8,533,1327.46,36414,90780,1327.46
209,1,170,0.1,2,153,372.681,11065,26010,372.681
209,1,170,0.1,6,453,1200.3,32558,77010,1200.3
209,1,170,0.1,1,151,416.918,11127,25670,416.918
209,0,170,0.1,8,506,1330.39,36684,86025,1330.39
209,1,170,0.1,4,247,534.93,12025,41990,534.93
209,1,170,0.1,0,73,159.427,4022,12410,159.427
209,0,170,0.1,9,566,1361.96,39505,96390,1361.96
209,0,170,0.1,5,459,1313.93,35366,78200,1313.93
209,0,170,0.1,9,468,1318.68,34263,79730,1318.68
209,1,170,0.1,1,76,166.955,3988,12920,166.955
209,0,170,0.1,9,461,1292.49,34400,78521,1292.49
209,1,170,0.1,5,291,738.875,20088,49470,738.875
209,1,170,0.1,8,516,1148.85,27736,87720,1148.85
209,1,170,0.1,8,411,1068.03,27606,69870,1068.03
210,1,170,0.15,4,376,914.523,24259,63920,914.523
210,1,170,0.15,2,262,651.276,16378,44540,651.276
210,1,170,0.15,4,418,991.452,24657,71060,991.452
210,1,170,0.15,0,71,156.305,4186,12070,156.305
210,1,170,0.15,8,421,1053.85,27878,71570,1053.85
210,1,170,0.15,5,447,1081.29,30393,75990,1081.29
210,1,170,0.15,4,388,986.134,24151,65960,986.134
210,1,170,0.15,3,200,432.393,11207,34000,432.393
210,1,170,0.15,6,492,1278.55,34000,83640,1278.55
210,1,170,0.15,2,205,459.118,13906,34850,459.118
210,0,170,0.15,7,494,1312.58,35296,84150,1312.58
210,1,170,0.15,3,285,686.53,19758,48450,686.53
210,0,170,0.15,8,520,1310.29,37044,88570,1310.29
210,1,170,0.15,4,377,904.104,25080,64090,904.104
210,0,170,0.15,8,539,1339.76,37574,91674,1339.76
210,0,170,0.15,5,553,1311.83,34780,94180,1311.83
210,0,170,0.15,6,545,1330.62,37811,92820,1330.62
210,0,170,0.15,6,543,1325.17,39246,92480,1325.17
210,0,170,0.15,9,501,1317.66,37234,85340,1317.66
210,1,170,0.15,5,447,1031.45,27736,75990,1031.45
210,0,170,0.15,5,565,1351.51,38793,96197,1351.51
210,0,170,0.15,6,532,1321.01,35855,90610,1321.01
210,1,170,0.15,3,161,354.953,10591,27370,354.953
210,0,170,0.15,9,491,1317.78,34104,83640,1317.78
211,0,170,0.2,10,581,1368.9,39819,98940,1368.9
211,0,170,0.2,10,559,1367.22,39448,95200,1367.22
211,1,170,0.2,6,344,870.858,23445,58480,870.858
211,0,170,0.2,10,593,1392.84,38963,100980,1392.84
211,1,170,0.2,2,135,311.134,8031,22950,311.134
211,1,170,0.2,1,98,214.998,5815,16660,214.998
211,1,170,0.2,1,94,211.125,4803,15980,211.125
211,0,170,0.2,9,548,1347.38,37725,93330,1347.38
211,0,170,0.2,10,562,1355.88,38450,95710,1355.88
211,1,170,0.2,1,76,173.683,4284,12920,173.683
211,1,170,0.2,8,451,1052.79,30518,76670,1052.79
211,0,170,0.2,12,604,1373.14,42131,102850,1373.14
211,1,170,0.2,2,152,393.13,11045,25840,393.13
211,0,170,0.2,5,517,1323.95,35062,88012,1323.95
211,0,170,0.2,10,535,1356.14,36204,91120,1356.14
211,1,170,0.2,2,251,559.347,16192,42670,559.347
211,1,170,0.2,5,324,806.823,22306,55080,806.823
211,1,170,0.2,3,297,704.274,18791,50490,704.274
211,0,170,0.2,8,554,1355.36,34942,94350,1355.36
211,0,170,0.2,6,577,1397.62,38783,98260,1397.62
211,1,170,0.2,1,101,248.084,7212,17170,248.084
211,1,170,0.2,2,154,357.224,9647,26180,357.224
211,0,170,0.2,6,561,1358.82,36442,95540,1358.82
211,0,170,0.2,9,533,1336.14,36578,90636,1336.14
212,1,170,0.25,0,65,137.776,3988,11050,137.776
212,0,170,0.25,9,587,1378.8,39831,99960,1378.8
212,0,170,0.25,8,567,1374.81,40336,96540,1374.81
212,1,170,0.25,1,105,231.608,6107,17850,231.608
212,0,170,0.25,11,588,1365.07,37580,100130,1365.07
212,1,170,0.25,1,90,223.929,5332,15300,223.929
212,1,170,0.25,10,509,1110.52,31800,86530,1110.52
212,1,170,0.25,4,337,770.449,20609,57290,770.449
212,1,170,0.25,2,244,573.662,15545,41480,573.662
212,1,170,0.25,1,92,210.074,6066,15640,210.074
212,1,170,0.25,2,155,355.421,10123,26350,355.421
212,0,170,0.25,5,577,1373.7,39712,98260,1373.7
212,1,170,0.25,3,208,477.03,13507,35360,477.03
212,1,170,0.25,5,359,860.255,24344,61030,860.255
212,0,170,0.25,8,549,1306.12,37754,93500,1306.12
212,0,170,0.25,8,511,1326.96,35789,87040,1326.96
212,1,170,0.25,2,159,386.153,11239,27030,386.153
212,0,170,0.25,7,566,1367.25,37779,96390,1367.25
212,0,170,0.25,7,484,1322.51,35916,82450,1322.51
212,0,170,0.25,6,585,1376.26,40915,99510,1376.26
212,0,170,0.25,8,556,1359.92,38541,94520,1359.92
212,0,170,0.25,6,533,1340.96,37094,90780,1340.96
212,0,170,0.25,8,581,1370.91,40223,98940,1370.91
212,0,170,0.25,10,593,1380.95,38523,100980,1380.95
213,1,170,0.3,2,226,550.6,14466,38420,550.6
213,1,170,0.3,0,84,204.231,5375,14280,204.231
213,0,170,0.3,10,592,1388.04,41870,100810,1388.04
213,1,170,0.3,4,278,655.441,18296,47260,655.441
213,0,170,0.3,9,583,1368.07,38889,99183,1368.07
213,0,170,0.3,7,626,1420.36,41423,106590,1420.36
213,1,170,0.3,2,237,552.206,15988,40290,552.206
213,0,170,0.3,5,579,1374.99,41021,98600,1374.99
213,0,170,0.3,8,575,1352.67,39842,97920,1352.67
213,0,170,0.3,6,626,1423.94,42893,106590,1423.94
213,1,170,0.3,5,313,695.945,20118,53210,695.945
213,0,170,0.3,7,610,1390.19,39024,103870,1390.19
213,0,170,0.3,11,608,1410.01,40981,103530,1410.01
213,1,170,0.3,1,98,240.672,6294,16660,240.672
213,1,170,0.3,3,222,546.704,15442,37740,546.704
213,1,170,0.3,8,414,958.038,28160,70380,958.038
213,1,170,0.3,4,463,1108.35,32064,78710,1108.35
213,0,170,0.3,6,569,1371.08,38054,96900,1371.08
213,0,170,0.3,8,616,1394.98,39452,104890,1394.98
213,1,170,0.3,10,598,1340.56,39003,101660,1340.56
213,0,170,0.3,6,610,1416.95,40574,103870,1416.95
213,1,170,0.3,4,288,721.984,19002,48960,721.984
213,0,170,0.3,6,582,1395.26,39048,99110,1395.26
213,1,170,0.3,1,88,201.694,5473,14960,201.694
214,0,170,0.35,12,608,1405.85,39886,103530,1405.85
214,1,170,0.35,1,98,217.519,5433,16660,217.519
214,0,170,0.35,9,573,1367.85,38080,97471,1367.85
214,1,170,0.35,1,130,285.86,8013,22100,285.86
214,1,170,0.35,5,310,655.942,19596,52700,655.942
214,0,170,0.35,6,598,1412.99,40989,101660,1412.99
214,0,170,0.35,9,636,1432.27,41875,108290,1432.27
214,0,170,0.35,11,635,1414.51,42982,107968,1414.51
214,0,170,0.35,10,623,1431.97,41111,106080,1431.97
214,1,170,0.35,5,343,758.274,22608,58310,758.274
214,1,170,0.35,9,506,1174.51,33197,86020,1174.51
214,1,170,0.35,3,243,541.452,16167,41310,541.452
214,1,170,0.35,3,162,366.872,10693,27540,366.872
214,1,170,0.35,5,423,1077.63,29891,71910,1077.63
214,1,170,0.35,1,116,270.486,7221,19720,270.486
214,1,170,0.35,3,281,653.969,18957,47770,653.969
214,0,170,0.35,9,625,1426.28,39934,106420,1426.28
214,1,170,0.35,8,641,1439.16,43943,108970,1439.16
214,0,170,0.35,9,558,1365.39,37619,95030,1365.39
214,0,170,0.35,10,614,1422.77,40010,104450,1422.77
214,0,170,0.35,9,662,1459.51,43022,112710,1459.51
214,0,170,0.35,9,617,1420.4,41533,105060,1420.4
214,0,170,0.35,8,585,1376.66,40541,99482,1376.66
214,1,170,0.35,1,71,150.98,4092,12070,150.98
215,0,170,0.4,9,636,1437.27,41890,108290,1437.27
215,1,170,0.4,3,338,730.162,21285,57460,730.162
215,0,170,0.4,12,645,1446.22,43701,109820,1446.22
215,1,170,0.4,6,463,992.204,30870,78710,992.204
215,0,170,0.4,10,651,1449.95,42941,110692,1449.95
215,0,170,0.4,6,639,1428.09,42611,108800,1428.09
215,0,170,0.4,13,698,1491.57,44068,118830,1491.57
215,0,170,0.4,7,602,1385.59,39199,102510,1385.59
215,1,170,0.4,6,427,946.298,26170,72590,946.298
215,0,170,0.4,7,648,1454.51,42584,110330,1454.51
215,0,170,0.4,10,659,1457.77,44363,112190,1457.77
215,1,170,0.4,1,102,219.639,6222,17340,219.639
215,0,170,0.4,11,645,1430.8,42412,109711,1430.8
215,0,170,0.4,7,696,1490.69,44852,118490,1490.69
215,0,170,0.4,8,653,1453.12,43407,111180,1453.12
215,0,170,0.4,11,671,1453.81,44306,114223,1453.81
215,0,170,0.4,8,618,1406.25,39911,105230,1406.25
215,0,170,0.4,11,660,1455.15,44238,112370,1455.15
215,0,170,0.4,13,737,1538.43,46091,125460,1538.43
215,1,170,0.4,1,101,246.815,5722,17170,246.815
215,1,170,0.4,11,588,1358.54,38309,99960,1358.54
215,0,170,0.4,9,630,1417.64,42710,107270,1417.64
215,0,170,0.4,10,655,1438.17,43432,111520,1438.17
215,0,170,0.4,7,584,1393.49,40279,99450,1393.49
216,1,170,0.45,5,390,843.648,25499,66300,843.648
216,0,170,0.45,7,692,1471.09,45535,117810,1471.09
216,0,170,0.45,7,650,1455.15,42368,110670,1455.15
216,0,170,0.45,10,633,1423.98,42065,107780,1423.98
